"Title","Date","Latest","diff01","diff12","ratio01","ratio12","PorN","fig1","fig2","fig3","fig4","fig5"
"商工会議所LOBO調査:資金繰りDI:ｻｰﾋﾞｽ業","2017年07月",-7.8,-3.5,4.6,81.4,-37.1,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-24.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-24.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-24.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:仕入単価DI:全産業","2017年07月",-31.1,0.2,-10.3,-0.6,49.5,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-25.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-25.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-25.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:仕入単価DI:建設業","2017年07月",-32.4,1.8,-11.6,-5.3,55.8,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-26.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-26.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-26.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:仕入単価DI:製造業","2017年07月",-36,-1.9,-21.7,5.6,151.7,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-27.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-27.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-27.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:仕入単価DI:卸売業","2017年07月",-25.4,3.5,-1.6,-12.1,6.7,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-28.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-28.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-28.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:仕入単価DI:小売業","2017年07月",-26.6,1.3,-3.7,-4.7,16.2,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-29.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-29.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-29.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:仕入単価DI:ｻｰﾋﾞｽ業","2017年07月",-31.8,-1.2,-7.3,3.9,29.8,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-30.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-30.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-30.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:従業員DI:全産業","2017年07月",21.2,0.8,5.3,3.9,33.3,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-31.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-31.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-31.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:従業員DI:建設業","2017年07月",28.7,4.9,13.5,20.6,88.8,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-32.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-32.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-32.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:従業員DI:製造業","2017年07月",13.5,-0.6,6.7,-4.3,98.5,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-33.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-33.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-33.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:従業員DI:卸売業","2017年07月",16.1,3.5,5.5,27.8,51.9,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-34.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-34.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-34.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:従業員DI:小売業","2017年07月",22.6,0.8,1.4,3.7,6.6,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-35.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-35.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-35.png"" width=""15%"" /></a>"
"商工会議所LOBO調査:従業員DI:ｻｰﾋﾞｽ業","2017年07月",25.1,-1.6,1.8,-6,7.7,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-36.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-36.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-36.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-ma-36.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-36.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-3-36.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-36.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-bp-4-36.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-36.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/loboci-acf-36.png"" width=""15%"" /></a>"
