"Title","Date","Latest","diff01","diff12","ratio01","ratio12","PorN","fig1","fig2","fig3","fig4","fig5"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:生産設備制御・監視の職業（機械組立）","2017年07月",0.96,0.04,0.32,4.3,50,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-42.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-42.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-42.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-42.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-42.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-42.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-42.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-42.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-42.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-42.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:金属材料製造、金属加工、金属溶接・溶断の職業","2017年07月",2.34,0.06,0.6,2.6,34.5,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-43.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-43.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-43.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-43.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-43.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-43.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-43.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-43.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-43.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-43.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:製品製造・加工処理の職業（金属除く）","2017年07月",1.42,0.04,0.25,2.9,21.4,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-44.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-44.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-44.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-44.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-44.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-44.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-44.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-44.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-44.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-44.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:機械組立の職業","2017年07月",0.7,0,0.22,0,45.8,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-45.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-45.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-45.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-45.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-45.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-45.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-45.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-45.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-45.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-45.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:機械整備・修理の職業","2017年07月",2.98,0.08,0.7,2.8,30.7,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-46.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-46.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-46.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-46.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-46.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-46.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-46.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-46.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-46.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-46.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:製品検査の職業（金属）","2017年07月",1.91,0.05,0.47,2.7,32.6,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-47.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-47.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-47.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-47.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-47.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-47.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-47.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-47.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-47.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-47.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:製品検査の職業（金属除く）","2017年07月",2.11,0.08,0.34,3.9,19.2,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-48.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-48.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-48.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-48.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-48.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-48.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-48.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-48.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-48.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-48.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:機械検査の職業","2017年07月",1.89,0.08,0.66,4.4,53.7,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-49.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-49.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-49.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-49.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-49.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-49.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-49.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-49.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-49.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-49.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):生産工程の職業:生産関連・生産類似の職業","2017年07月",1.12,0.01,0.14,0.9,14.3,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-50.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-50.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-50.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-50.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-50.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-50.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-50.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-50.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-50.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-50.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):輸送・機械運転の職業","2017年07月",2.22,0.05,0.37,2.3,20,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-51.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-51.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-51.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-51.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-51.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-51.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-51.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-51.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-51.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-51.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):輸送・機械運転の職業:鉄道運転の職業","2017年07月",0.63,-0.04,0.22,-6,53.7,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-52.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-52.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-52.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-52.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-52.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-52.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-52.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-52.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-52.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-52.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):輸送・機械運転の職業:自動車運転の職業","2017年07月",2.66,0.06,0.44,2.3,19.8,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-53.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-53.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-53.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-53.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-53.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-53.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-53.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-53.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-53.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-53.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):輸送・機械運転の職業:船舶・航空機運転の職業","2017年07月",0.53,0,-0.21,0,-28.4,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-54.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-54.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-54.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-54.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-54.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-54.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-54.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-54.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-54.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-54.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):輸送・機械運転の職業:その他の輸送の職業","2017年07月",0.93,0.03,0.23,3.3,32.9,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-55.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-55.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-55.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-55.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-55.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-55.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-55.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-55.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-55.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-55.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):輸送・機械運転の職業:定置・建設機械運転の職業","2017年07月",1.58,0.04,0.25,2.6,18.8,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-56.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-56.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-56.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-56.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-56.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-56.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-56.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-56.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-56.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-56.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):建設・採掘の職業","2017年07月",4.11,0.19,0.77,4.8,23.1,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-57.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-57.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-57.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-57.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-57.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-57.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-57.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-57.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-57.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-57.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):建設・採掘の職業:建設躯体工事の職業","2017年07月",10.06,0.37,2.66,3.8,35.9,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-58.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-58.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-58.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-58.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-58.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-58.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-58.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-58.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-58.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-58.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):建設・採掘の職業:建設の職業","2017年07月",4.21,0.11,0.72,2.7,20.6,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-59.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-59.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-59.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-59.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-59.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-59.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-59.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-59.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-59.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-59.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):建設・採掘の職業:電気工事の職業","2017年07月",2.88,0.12,0.56,4.3,24.1,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-60.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-60.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-60.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-60.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-60.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-60.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-60.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-60.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-60.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-60.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):建設・採掘の職業:土木の職業","2017年07月",3.64,0.22,0.6,6.4,19.7,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-61.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-61.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-61.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-61.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-61.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-61.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-61.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-61.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-61.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-61.png"" width=""15%"" /></a>"
"職業別有効求人倍率(パートタイムを除く常用):建設・採掘の職業:採掘の職業","2017年07月",3.54,0.28,1.06,8.6,42.7,FALSE,"<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-62.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-62.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-62.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-ma-62.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-62.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-3-62.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-62.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-bp-4-62.png"" width=""15%"" /></a>","<a href=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-62.png""><img border=""0"" src=""http://indicator.am-consulting.co.jp/AMCC-TSplot/job.offer.by.category-acf-62.png"" width=""15%"" /></a>"
