"Date","EUROPE:European_News_Index","EUROPE:Germany_News_Index","EUROPE:Italy_News_Index","EUROPE:UK_News_Index","EUROPE:France_News_Index","EUROPE:Spain_News_Index"
2002-01-01,105.636077880859,95.4794845581055,117.542778015137,56.7679672241211,82.9891357421875,139.735290527344
2002-02-01,101.531280517578,86.4794235229492,113.071151733398,67.6125183105469,56.4970359802246,150.680038452148
2002-03-01,85.9888381958008,73.0897674560547,79.4441070556641,60.0396347045898,96.0106735229492,106.650283813477
2002-04-01,108.538787841797,106.962791442871,106.711242675781,67.4593811035156,100.060852050781,131.068984985352
2002-05-01,99.7544250488281,80.4445571899414,121.635284423828,57.5475807189941,102.208473205566,99.0619583129883
2002-06-01,140.040069580078,120.43537902832,158.263214111328,84.5200958251953,113.781120300293,175.968215942383
2002-07-01,127.35619354248,124.330261230469,117.705497741699,77.9905090332031,129.776611328125,158.253601074219
2002-08-01,130.796279907227,107.227401733398,161.014068603516,81.1608276367188,132.480499267578,119.65258026123
2002-09-01,178.161911010742,115.539947509766,203.663101196289,114.338516235352,192.174667358398,221.495330810547
2002-10-01,160.960296630859,96.3464889526367,153.394058227539,114.010215759277,160.029067993164,269.596771240234
2002-11-01,155.946502685547,103.236793518066,156.217956542969,167.067810058594,143.57958984375,180.914733886719
2002-12-01,138.565795898438,128.241455078125,133.927810668945,166.513137817383,108.724281311035,113.493751525879
2003-01-01,157.282028198242,84.1283187866211,126.108306884766,194.328323364258,196.791397094727,189.441970825195
2003-02-01,226.026870727539,230.909561157227,125.589431762695,220.161087036133,210.705688476562,346.012359619141
2003-03-01,251.232574462891,230.063018798828,142.61328125,273.185424804688,227.444229125977,394.060546875
2003-04-01,206.600219726562,155.815826416016,110.276145935059,226.820663452148,163.988296508789,407.419403076172
2003-05-01,143.94856262207,120.439682006836,150.139404296875,124.135719299316,112.244773864746,172.037536621094
2003-06-01,100.439170837402,78.6660766601562,82.6099395751953,125.289825439453,110.513191223145,93.4846420288086
2003-07-01,94.0427551269531,59.3377494812012,95.0433044433594,73.5697937011719,90.5046768188477,138.289733886719
2003-08-01,70.6174240112305,59.8902931213379,79.428466796875,90.7435760498047,30.6203689575195,63.7529296875
2003-09-01,93.3212356567383,89.4563598632812,88.4961318969727,58.7257308959961,95.0857315063477,112.590881347656
2003-10-01,91.9679260253906,87.126708984375,102.585296630859,73.4562606811523,80.0488357543945,80.7090377807617
2003-11-01,91.8149871826172,106.287780761719,82.6174392700195,75.5492706298828,78.8321838378906,86.3230056762695
2003-12-01,82.6856002807617,61.571720123291,94.4500503540039,80.8612594604492,75.7065277099609,73.4769439697266
2004-01-01,75.3406295776367,59.4779853820801,92.1894378662109,65.1938858032227,76.2637023925781,52.9017868041992
2004-02-01,76.9982299804688,83.9258651733398,73.6956100463867,68.7347259521484,51.8210792541504,80.3873596191406
2004-03-01,125.021644592285,117.338806152344,134.713882446289,77.1077651977539,156.44856262207,97.9827499389648
2004-04-01,109.838035583496,104.879600524902,107.236976623535,78.1743621826172,169.841125488281,59.8742141723633
2004-05-01,114.849822998047,126.787467956543,91.0551452636719,87.1465759277344,170.883026123047,76.0042495727539
2004-06-01,99.8453063964844,104.788963317871,104.184577941895,69.1171875,128.391754150391,56.0154075622559
2004-07-01,115.925399780273,57.1577339172363,168.237335205078,80.4566040039062,99.1859588623047,124.973762512207
2004-08-01,77.342399597168,60.6418380737305,76.9577941894531,80.7110900878906,99.5249862670898,50.7469673156738
2004-09-01,89.5967712402344,65.4580612182617,92.8344421386719,78.461181640625,143.289749145508,48.1634368896484
2004-10-01,120.00146484375,115.984375,96.1047210693359,94.6828079223633,122.154663085938,154.418319702148
2004-11-01,127.938323974609,68.1216735839844,133.164581298828,128.979766845703,195.93342590332,95.4981536865234
2004-12-01,83.3349685668945,54.9622077941895,103.271522521973,76.1602325439453,110.084121704102,42.3206520080566
2005-01-01,58.9466171264648,48.3798408508301,65.0363540649414,49.0366516113281,65.6203460693359,47.8378944396973
2005-02-01,74.9770812988281,53.1624336242676,89.3512573242188,57.1440658569336,90.6636810302734,59.9869995117188
2005-03-01,81.4547882080078,40.6699600219727,103.461418151855,74.8757095336914,107.570625305176,55.9072875976562
2005-04-01,89.0786819458008,34.6028327941895,103.641273498535,82.2506790161133,117.046562194824,93.4769058227539
2005-05-01,99.4409103393555,66.399055480957,104.252128601074,79.3329925537109,149.058258056641,79.1492385864258
2005-06-01,99.4149703979492,95.0440673828125,87.6765747070312,86.5647583007812,117.748420715332,89.3068313598633
2005-07-01,85.0838394165039,80.3596801757812,81.4949417114258,64.4383163452148,101.271514892578,76.3667373657227
2005-08-01,82.8334884643555,68.5180130004883,90.1099319458008,63.6202659606934,85.0170059204102,81.7913131713867
2005-09-01,160.473831176758,202.564315795898,136.101913452148,120.477661132812,156.948577880859,134.616989135742
2005-10-01,71.5188598632812,83.172004699707,55.5408210754395,68.674934387207,62.8237686157227,70.4097061157227
2005-11-01,95.4476470947266,140.065551757812,74.4959411621094,83.4902496337891,85.1908645629883,57.4005584716797
2005-12-01,61.4766235351562,63.6154022216797,71.6425933837891,52.2491722106934,53.4696388244629,36.824390411377
2006-01-01,83.9611358642578,88.123405456543,94.9769821166992,41.8197059631348,78.6029510498047,80.9742889404297
2006-02-01,60.6341514587402,76.1867141723633,43.2514610290527,68.7334518432617,55.2908668518066,44.4703559875488
2006-03-01,79.8299331665039,94.2128982543945,73.5167999267578,50.9613380432129,68.9437103271484,85.2628021240234
2006-04-01,89.0435638427734,79.1275024414062,113.691101074219,56.4046249389648,103.314010620117,50.4976959228516
2006-05-01,82.4451446533203,71.2885437011719,58.3571815490723,98.1070709228516,88.3564910888672,91.5116424560547
2006-06-01,89.8515243530273,105.836631774902,61.922004699707,94.1851348876953,96.5804214477539,74.4300918579102
2006-07-01,82.0043716430664,98.154167175293,64.3429107666016,69.1306762695312,84.715461730957,73.4339828491211
2006-08-01,58.866626739502,59.3198509216309,52.1737289428711,75.9021606445312,47.2674331665039,42.7521286010742
2006-09-01,76.8297119140625,93.7813339233398,67.1368637084961,94.9815902709961,58.6093673706055,40.5919380187988
2006-10-01,71.2218017578125,54.061637878418,64.0745010375977,68.0168914794922,102.579254150391,57.9478149414062
2006-11-01,73.8450927734375,71.9519424438477,71.037239074707,91.7918472290039,45.5282402038574,64.6218948364258
2006-12-01,74.9179916381836,84.1379852294922,67.54638671875,80.5570373535156,65.2580642700195,52.117359161377
2007-01-01,62.3388137817383,74.4956741333008,31.9843006134033,68.251106262207,100.064414978027,33.9753837585449
2007-02-01,58.5178642272949,47.3278656005859,52.3793144226074,50.5488777160645,110.791648864746,23.3175201416016
2007-03-01,71.1164474487305,100.447654724121,69.3837890625,39.884838104248,69.78369140625,41.8837280273438
2007-04-01,65.1653137207031,69.1675033569336,63.6646423339844,56.0206680297852,79.7294082641602,35.2051658630371
2007-05-01,54.9932746887207,28.4339847564697,49.4999237060547,52.0043678283691,110.597625732422,34.0461502075195
2007-06-01,60.846061706543,45.6531753540039,74.4858322143555,47.3255310058594,74.188591003418,39.6441345214844
2007-07-01,47.6923446655273,37.9506492614746,59.8231086730957,30.4688014984131,48.6517295837402,42.0060768127441
2007-08-01,94.6628570556641,117.566291809082,58.478515625,60.004451751709,151.145294189453,76.1829376220703
2007-09-01,166.733200073242,186.620864868164,80.5447463989258,128.673538208008,267.546081542969,178.958709716797
2007-10-01,96.8804550170898,141.720169067383,38.6560401916504,82.1196365356445,147.158187866211,68.9520263671875
2007-11-01,97.7373352050781,88.4424667358398,77.5510711669922,134.320266723633,113.974067687988,58.106372833252
2007-12-01,98.0147323608398,116.040054321289,65.2363586425781,91.7197265625,120.65788269043,81.5766372680664
2008-01-01,160.259048461914,186.539093017578,102.747909545898,139.547897338867,224.440460205078,129.913803100586
2008-02-01,128.784545898438,127.348655700684,99.8223495483398,132.744033813477,144.977142333984,119.030502319336
2008-03-01,139.870727539062,91.6252059936523,99.0581588745117,217.769958496094,191.327224731445,100.89395904541
2008-04-01,96.7475814819336,78.1794815063477,72.353141784668,115.206718444824,120.201202392578,92.0377502441406
2008-05-01,76.8234405517578,53.6957893371582,67.7443618774414,120.262474060059,73.1194229125977,57.0717811584473
2008-06-01,106.427841186523,114.425369262695,73.3658676147461,134.122222900391,108.195289611816,85.6104736328125
2008-07-01,87.9330215454102,85.7258224487305,61.3595504760742,123.123962402344,87.5226287841797,70.7766418457031
2008-08-01,92.29638671875,86.2592468261719,58.863697052002,125.455703735352,107.716178894043,78.4280090332031
2008-09-01,156.043502807617,155.911758422852,97.2640686035156,185.335647583008,206.843978881836,126.784484863281
2008-10-01,216.591781616211,256.07177734375,133.048263549805,251.486358642578,272.48974609375,140.951263427734
2008-11-01,156.774459838867,188.756698608398,86.0264434814453,201.981567382812,170.810409545898,119.732498168945
2008-12-01,136.784561157227,192.48844909668,74.7234878540039,111.976875305176,217.359786987305,66.9020309448242
2009-01-01,159.993835449219,174.722732543945,123.001045227051,158.642211914062,216.799957275391,95.446418762207
2009-02-01,139.696975708008,121.999320983887,122.509384155273,153.164642333984,163.95768737793,110.52938079834
2009-03-01,133.460708618164,144.333114624023,122.763710021973,141.815948486328,125.644554138184,89.2804870605469
