"Date","合計","衣料品","衣料品:紳士服・洋品","衣料品:婦人･子供服・洋品","衣料品:その他の衣料品","衣料品:身の回り品","飲食料品","その他","その他:家具","その他:家庭用電気機械器具","その他:家庭用品","その他:その他の商品","その他:食堂･喫茶"
1980-01-01,8705.83,3911.53,869.59,1765.74,726.41,549.79,2464.77,2329.52,296.84,229.18,465.38,1186.14,151.98
1980-02-01,7875.95,3165.3,637.92,1415.04,674.18,438.16,2475.94,2234.71,398.99,183.05,433.4,1089.41,129.86
1980-03-01,10085.72,4471.06,847.68,2146.44,763.13,713.81,2790.66,2823.99,472.3,240.41,569.43,1370.23,171.62
1980-04-01,9465.97,3934.69,830.53,1809.1,686.05,609.01,2707.56,2823.73,453.63,245.1,611.65,1357.49,155.86
1980-05-01,9192.78,3914.09,843.02,1817.37,638.65,615.05,2676.16,2602.53,398.57,233.81,546.18,1261.46,162.51
1980-06-01,9506.35,4124.28,1007.31,1833.55,655.7,627.72,2775.04,2607.05,405.21,292.05,522.07,1223.74,163.98
1980-07-01,11455.44,4443.66,926.06,2028.23,797.1,692.27,4000.12,3011.66,443.9,312.08,574.7,1491.21,189.78
1980-08-01,9126.41,3324.54,605.12,1578.15,610.69,530.57,3207.81,2594.06,442.12,235.55,496.11,1222.24,198.05
1980-09-01,8644.62,3488.53,640.64,1606.14,669.95,571.8,2676.89,2479.2,417.96,215.52,505.12,1192.87,147.74
1980-10-01,9967.51,4459.03,978.42,2044.52,822,614.1,2798.42,2710.06,464.37,255.46,558.42,1281.24,150.56
1980-11-01,10421.8,4734.73,1111.7,2156.41,885.95,580.67,2957.04,2730.02,455.19,307.86,566.12,1239.27,161.59
1980-12-01,17404.14,7238.06,1887.32,3144.94,1294.05,911.75,5975.26,4190.82,610.34,472.56,816.97,2091.7,199.25
1981-01-01,9538.33,4167.82,921.01,1930.73,756.1,559.98,2813.11,2557.4,315.33,258.24,488.96,1332.03,162.84
1981-02-01,8377.52,3280.18,649.66,1499.49,691.33,439.7,2730.09,2367.25,412.76,196.92,445.42,1176.67,135.49
1981-03-01,10877.01,4728.23,916.33,2279.05,795.59,737.25,3080.61,3068.17,504.11,267.01,593.35,1519.21,184.49
1981-04-01,10310.46,4209.43,902.08,1956.52,704.66,646.17,3029.9,3071.12,488.19,263.91,642.84,1506.06,170.12
1981-05-01,10096.14,4167.46,911.88,1939.18,665.68,650.71,3064.51,2864.18,424.9,245.17,586.52,1429.79,177.8
1981-06-01,9920.73,4062.59,990.95,1775.9,660.16,635.57,3086.45,2771.7,408.91,273.98,538.91,1382.99,166.91
1981-07-01,12639.63,4821.02,1043.09,2224.45,831.15,722.33,4429.83,3388.77,471.55,436.34,605.03,1657.84,218.01
1981-08-01,9911.36,3481.33,630.25,1656.96,640.47,553.65,3544.99,2885.04,454.28,273.14,535.4,1396.56,225.66
1981-09-01,9460.07,3792.44,718.24,1764.67,700.56,608.97,2978.05,2689.57,433.1,236.78,540.56,1316.85,162.29
1981-10-01,10682.85,4711.25,1039.88,2189.56,849.78,632.04,3083.2,2888.41,467.25,276.4,592.25,1392.36,160.14
1981-11-01,11349.06,5110.23,1220.79,2354.53,916.42,618.49,3237.46,3001.37,472.6,352.67,595.71,1410.3,170.09
1981-12-01,18474.11,7506.66,1960.84,3317.91,1294.31,933.6,6478.78,4488.67,603.29,487.59,863.88,2319.79,214.12
1982-01-01,10248.44,4422.15,975.17,2092.66,769.85,584.47,3058.51,2767.77,338.95,265.76,523.74,1460.03,179.29
1982-02-01,8974.25,3495.83,695.66,1631.31,700.12,468.73,2949.43,2528.99,432.41,218.99,466.97,1266.84,143.79
1982-03-01,11281.32,4881.4,951.61,2383.15,789.7,756.94,3250.91,3149.01,512.48,271.25,610.77,1561,193.52
1982-04-01,10936.12,4433.12,962.21,2078,723.4,669.52,3286.5,3216.5,494.58,289.11,677.92,1574.58,180.31
1982-05-01,10814.85,4492.54,998.26,2119.75,691.55,682.98,3262.75,3059.56,443.05,285.51,618.23,1519.1,193.67
1982-06-01,10578.82,4308.58,1050.92,1902.43,666.37,688.86,3329.62,2940.62,428.72,308.92,568.84,1453.73,180.42
1982-07-01,12821.63,4769.79,996.31,2223.93,809.45,740.1,4696.17,3355.68,477.24,340.98,625.65,1700.37,211.45
1982-08-01,10351.43,3605.8,662.6,1725.37,643.93,573.89,3753.2,2992.43,483.74,287.8,562.85,1427.97,230.06
1982-09-01,9798.19,3863.02,724.17,1833.24,671.63,633.98,3164.92,2770.25,452.63,253.43,552.81,1345.11,166.27
1982-10-01,11348.99,4942.62,1097.76,2338.59,839.09,667.18,3332.46,3073.9,485.88,302.29,621.52,1486.01,178.21
1982-11-01,11322.75,4958.79,1143.17,2319.53,872.22,623.87,3315.08,3048.87,481.81,344.95,615.69,1431.4,175.02
1982-12-01,18861.55,7562.03,1965.51,3425.43,1248.4,922.69,6724.25,4575.27,626.31,520.31,883.83,2321.76,223.06
1983-01-01,10588.37,4563.3,1003.99,2205.22,758.87,595.22,3177.09,2847.98,341.04,288.7,541.96,1489.2,187.08
1983-02-01,9244.15,3546.85,713.71,1685.52,677.37,470.25,3096.09,2601.2,431.96,228.52,491.37,1297.78,151.58
1983-03-01,11556.94,4899.77,946.76,2416.31,773.18,763.52,3437.93,3219.24,519.25,289.16,629.87,1581.5,199.46
1983-04-01,11213.65,4577.63,990.54,2200.17,699.61,687.31,3365.14,3270.88,490.92,296.03,679.63,1619.48,184.83
1983-05-01,11063.1,4555.77,1006.07,2189.69,664.87,695.14,3416.78,3090.54,447.17,281.08,631.25,1532.46,198.57
1983-06-01,10590.21,4246.44,1039.58,1893,638.19,675.67,3434.61,2909.16,415.67,296.99,575.66,1440.19,180.66
1983-07-01,13447.19,4996.3,1071.43,2360.48,802.32,762.07,4972.12,3478.77,479.44,398.77,639.29,1735.68,225.59
1983-08-01,10680.79,3686.03,698.19,1796.13,620.13,571.59,3897.11,3097.64,472.27,357.79,561.96,1461.83,243.79
1983-09-01,9959.54,3791.75,688.49,1813.93,651.87,637.46,3268.22,2899.56,452.83,274.67,572.91,1424.31,174.83
1983-10-01,11880.04,5192.2,1159.46,2480.61,839.35,712.77,3485.66,3202.19,483.5,330.58,650.47,1551.27,186.37
1983-11-01,11791.28,5132.05,1198.14,2448.39,852.48,633.04,3491.35,3167.89,473.4,369.67,633.95,1509.46,181.41
1983-12-01,19447.38,7719.98,2007.91,3539.81,1220.19,952.07,6997.43,4729.97,610.11,564.09,904.78,2420.98,230.09
1984-01-01,11088.99,4756.45,1046.27,2332.25,746.06,631.85,3348.54,2984.02,336.79,323.06,561.1,1568.08,195.01
1984-02-01,9922.82,3789.59,770.57,1825.09,678.58,515.36,3388.46,2744.77,424.21,256.13,510.81,1391.03,162.59
1984-03-01,12106.16,5055.82,976.16,2523.26,767.96,788.46,3684.25,3366.08,521.05,320.83,659.02,1655.38,209.79
1984-04-01,11808.72,4777.63,1034.34,2310.14,707.49,725.66,3589.4,3441.69,500.89,317.89,713.51,1709.23,200.16
1984-05-01,11280.77,4611.5,1013.83,2221.52,663.4,712.75,3487.45,3181.82,447.55,301.05,643.41,1590.42,199.39
1984-06-01,11097.92,4528.26,1130.98,2026.33,656.53,714.42,3513.27,3056.39,426.09,343.41,593.23,1506.74,186.91
1984-07-01,14298,5321.77,1148.64,2541.18,818.9,813.04,5190.28,3785.95,515.34,499.64,672.98,1856.99,241.01
1984-08-01,10955.69,3796.36,709.46,1875.93,615.5,595.47,3988.63,3170.71,471,343.68,583.59,1522.03,250.41
1984-09-01,10610.98,4164.17,757.64,2038.12,675.26,693.16,3426.37,3020.43,450.05,282.18,603.34,1495.8,189.06
1984-10-01,11990.83,5263.17,1164.98,2545.75,823.88,728.55,3463.34,3264.32,496.72,323.72,659.12,1599.47,185.28
1984-11-01,12028.85,5252.22,1211.2,2544.5,845.25,651.26,3524.14,3252.48,486.49,380.88,650.34,1549.32,185.46
1984-12-01,20249.36,8102.61,2091.63,3778.06,1216.21,1016.72,7226.54,4920.21,627.65,586.84,937.29,2527.53,240.91
1985-01-01,11739.73,5133.85,1125.98,2578.67,758.98,670.22,3455.98,3149.9,361.01,339.64,589.01,1660.09,200.15
1985-02-01,9866.78,3777.57,745.47,1855.67,661.2,515.23,3275.33,2813.88,441.81,245.91,520.45,1443.77,161.94
1985-03-01,12720.88,5482.27,1072.6,2775.92,773.89,859.87,3721.19,3517.42,523.32,329.98,681.01,1764.73,218.36
1985-04-01,12098.74,5013.08,1094.05,2452.84,704.65,761.54,3571.45,3514.2,491.53,320.4,722.41,1778.08,201.79
1985-05-01,11708.99,4889.08,1078.73,2372.32,671.93,766.11,3545.05,3274.86,457.15,317.65,653.28,1648.16,198.62
1985-06-01,11513.66,4652.18,1164.67,2075.65,656.12,755.73,3685.78,3175.71,432.38,366.62,608.26,1574.58,193.87
1985-07-01,14791.52,5568.19,1211.55,2674.68,824.27,857.69,5359.79,3863.53,517.48,517.67,684.58,1902.12,241.7
1985-08-01,11351.39,3936.87,750.13,1948.65,610.94,627.16,4142.49,3272.03,467.73,352.48,596.15,1598.95,256.72
1985-09-01,10885.77,4300.45,781.73,2124.62,674.38,719.71,3505.25,3080.08,435.13,292.01,613.04,1546.26,193.63
1985-10-01,12611.98,5584.13,1236.89,2731.29,841.35,774.59,3646.93,3380.92,479.36,335.87,676.39,1692.32,196.99
1985-11-01,12525.01,5474.81,1273.55,2665.73,852.94,682.58,3676.38,3373.82,481.98,394.26,662.62,1642.61,192.36
1985-12-01,21000.24,8423.23,2192.88,3955.15,1220.14,1055.06,7461.85,5115.16,637.26,616.75,951.3,2660.02,249.84
1986-01-01,12418.42,5511.22,1195.94,2834.06,770.56,710.66,3610.08,3297.12,365.41,346.18,614.66,1759.45,211.41
1986-02-01,10414.43,4008.18,788.71,2002.37,665.62,551.47,3461.68,2944.57,430.38,264.06,546.58,1530.95,172.6
1986-03-01,13266.36,5776.55,1103.86,2985.48,770.52,916.69,3860.45,3629.36,521.79,334.97,710.11,1834.33,228.15
1986-04-01,12729.94,5320.7,1155.72,2629.85,721.08,814.04,3719.25,3689.99,510.69,334.74,763.91,1873.03,207.63
1986-05-01,12277.15,5147.63,1116.59,2519.7,683.74,827.61,3708.94,3420.58,447.59,328.76,685.68,1751.86,206.69
1986-06-01,12098.39,4954.92,1221.37,2245.28,671.7,816.56,3795.99,3347.49,437.62,386.11,638.82,1683.73,201.2
1986-07-01,15337.7,5728.13,1220.7,2770.01,815.36,922.06,5571.83,4037.75,528,520.93,709.9,2035.95,242.97
1986-08-01,12034.73,4220.78,799.32,2090.6,634.6,696.26,4330.15,3483.8,481.47,376.2,641.96,1718.27,265.9
1986-09-01,11288.24,4460.35,788.84,2222.77,673.62,775.13,3583.3,3244.59,468.25,307.28,637.7,1638.67,192.68
1986-10-01,13247.94,5987.01,1325.82,2962.43,862.44,836.32,3745.43,3515.5,497.17,364.29,712.23,1747.46,194.36
1986-11-01,13382.83,5950.81,1403.58,2916.57,877.84,752.81,3877.34,3554.68,481.63,434.62,707.08,1731.34,200
1986-12-01,21271.67,8347.64,2140.8,3914.22,1192.92,1099.7,7637.11,5286.93,637.61,647.93,999.41,2755.05,246.92
1987-01-01,12735.7,5704.53,1223.29,2944.44,762.72,774.08,3659.26,3371.9,356.5,373.5,637.36,1796.48,208.06
1987-02-01,10797.59,4196.73,806.62,2125.63,666.43,598.05,3516.19,3084.68,419.75,296.18,573.78,1619.51,175.46
1987-03-01,13775.44,5992.5,1137.86,3111.07,790.02,953.55,3933.2,3849.74,533.05,381.43,736.02,1967.39,231.85
1987-04-01,13297.98,5612.77,1223.09,2815.31,736.57,837.79,3820.43,3864.79,520.79,374.47,794.24,1964.22,211.07
1987-05-01,13200.16,5604.67,1237.27,2769.35,714.98,883.06,3909.25,3686.25,463.9,372.94,740.89,1892.24,216.28
1987-06-01,12677.34,5182.54,1274.84,2366.25,685.62,855.84,3916.1,3578.71,458.19,441.6,678.77,1790.77,209.37
1987-07-01,16003.2,5954.09,1259.87,2923.17,815.05,956,5764.43,4284.68,540.19,592.53,747.36,2153,251.6
1987-08-01,12495.03,4391.29,811.6,2191.23,644.44,744.02,4428.04,3675.7,493.22,418.33,673.87,1828.92,261.36
1987-09-01,12065.49,4841.63,861.04,2457.9,702.1,820.59,3737.7,3486.16,499.35,357.73,675.49,1759.9,193.69
1987-10-01,13753.18,6158.81,1364.94,3056.8,853.45,883.61,3853.5,3740.87,511.17,409.26,730.98,1893.63,195.82
1987-11-01,14174.15,6302.3,1484.95,3086.03,912.86,818.45,4013.49,3858.36,519.9,499.65,742.22,1892.26,204.33
1987-12-01,22568.93,8901.67,2293.81,4153.26,1243.64,1210.95,7956.11,5711.16,670.42,752.12,1047.16,2988.78,252.68
1988-01-01,13638.6,6122.68,1309.88,3165.21,797.29,850.3,3855.98,3659.94,392.01,418.45,679.01,1952.51,217.97
1988-02-01,11724.68,4526.24,884.74,2275.26,702.55,663.69,3790.62,3407.81,473.11,334.46,618.37,1803.9,177.97
1988-03-01,14405.47,6225.43,1186.87,3231.74,805.43,1001.39,4065.15,4114.89,570.51,432.1,760.06,2128.87,223.35
1988-04-01,14255.05,6076.38,1323.35,3064.56,767.19,921.28,3978.01,4200.66,561.72,423.07,826.84,2177.19,211.83
1988-05-01,14150.84,6034.72,1332.39,3007.22,742.9,952.22,4091.21,4024.9,496.19,427.18,769.51,2107.69,224.33
1988-06-01,13584.78,5587.64,1375.09,2580.47,719.68,912.41,4101.1,3896.04,493.17,490.53,704.78,1999.67,207.89
1988-07-01,17367.54,6471.45,1358.86,3203.6,866.48,1042.51,6188.03,4708.06,578.82,660,790.49,2424.32,254.43
1988-08-01,13103.62,4622.91,857.42,2303.55,675.54,786.4,4583.78,3896.93,530.36,442.63,684.12,1980.47,259.34
1988-09-01,12686.83,5090.07,894.88,2615.42,710.28,869.49,3862.77,3733.98,520.18,383.97,686.79,1948.07,194.97
1988-10-01,15059.21,6815.59,1532.27,3426.39,905.88,951.04,4106.98,4136.64,571.8,452.11,775.62,2128.82,208.29
1988-11-01,15104.48,6720.11,1610.91,3313.31,935.09,860.79,4216.43,4167.94,558.03,547.4,761.32,2091.62,209.56
1988-12-01,23763.14,9242.15,2413.98,4297.72,1242.83,1287.63,8361.74,6159.24,722.88,776.17,1090.51,3306.13,263.56
1989-01-01,14429.79,6471.15,1388.11,3357.83,801.09,924.12,4014.1,3944.54,430.18,453.64,706.86,2125.32,228.54
1989-02-01,12324.98,4822.67,940.77,2436.67,711.04,734.2,3904.98,3597.33,501.45,347.59,631.89,1928.03,188.36
1989-03-01,17978.78,8010.63,1537.8,4083.93,1112.11,1276.79,4474.16,5494,904.34,486.94,964.24,2886.53,251.95
1989-04-01,14261.81,5941.47,1301.25,3046.72,654.49,939,4118.44,4201.91,492.9,440.77,781.31,2258.47,228.46
1989-05-01,14762.28,6230.41,1352.73,3138.95,715.94,1022.79,4348.16,4183.71,478.51,425.94,763.65,2279.25,236.37
1989-06-01,14495.61,5942.31,1460.1,2767.3,728.67,986.25,4416,4137.3,506.58,489.02,720.04,2199.43,222.23
1989-07-01,18877.28,7120.49,1501.6,3559.09,898.87,1160.93,6670.67,5086.11,616.97,673.75,815.07,2697.59,282.74
1989-08-01,14140,4991.66,930.12,2501.51,693.16,866.86,4957.07,4191.28,549.28,477.29,709.33,2170.1,285.28
1989-09-01,13886.13,5576.76,946.66,2871.73,755.32,1003.05,4189.42,4119.96,584.34,401.71,732.02,2175.19,226.69
1989-10-01,16562.75,7608.23,1690.22,3869.39,947.9,1100.72,4397.51,4557.01,626.81,479.29,822.56,2391.88,236.46
1989-11-01,16067.82,7037.72,1634.49,3490.05,945.61,967.57,4479.87,4550.23,615.84,525.65,801.97,2373.53,233.25
1989-12-01,25975.55,10113.11,2588.55,4739.58,1302,1482.99,9044.21,6818.24,775,819.52,1165.59,3763.74,294.38
1990-01-01,16134.81,7385.02,1581.15,3851.08,882.96,1069.83,4389.53,4360.25,462.55,503.01,748.37,2400.23,246.1
1990-02-01,13558.51,5336.62,1027.91,2703.36,764.59,840.76,4286.04,3935.85,531.55,362.83,669.89,2167.13,204.46
1990-03-01,17617.51,7803.21,1463.39,4117.8,908.08,1313.94,4664.21,5150.08,724.83,468.34,860.31,2822.27,274.33
1990-04-01,16510.64,7043.7,1513.52,3546.87,836.12,1147.18,4559.36,4907.58,639.05,459.91,904.18,2646.65,257.79
1990-05-01,16301.61,6972.97,1504.1,3498.15,815.99,1154.73,4651.86,4676.78,583.81,440.68,830.47,2556.27,265.54
1990-06-01,16226.04,6819.82,1677.27,3195.56,811.48,1135.51,4764.4,4641.82,582.68,556.92,790.87,2453.99,257.36
1990-07-01,20568.26,7800.46,1613.59,3926.51,958.15,1302.21,7186.81,5581,659.65,722.76,886.72,2990.35,321.53
1990-08-01,15254.41,5340.37,972.63,2680.07,737.61,950.07,5355.65,4558.4,586.58,496.41,770.59,2387.02,317.79
1990-09-01,15143.01,6033.05,1063.9,3073.11,787.36,1108.69,4600.86,4509.1,633.51,413.36,789.96,2423.05,249.22
1990-10-01,17351.6,7763.38,1693.28,3936.27,963.13,1170.69,4786.44,4801.78,672.49,465.12,863.37,2548.16,252.65
1990-11-01,17123.13,7414.79,1709.13,3679.46,977.69,1048.51,4933.47,4774.87,647.1,529.78,821.97,2518.96,257.06
1990-12-01,27629.8,10681.72,2732.13,4969.54,1331.04,1649.01,9774.64,7173.44,827.83,788.55,1215.21,4007.47,334.37
1991-01-01,17464.09,7995.65,1722.57,4172.78,912.59,1187.71,4876.09,4592.34,478.61,500.25,797.82,2538.6,277.06
1991-02-01,14320.12,5545.74,1095.32,2793.81,772.77,883.85,4686.14,4088.23,547.94,363.32,693.23,2254.81,228.93
1991-03-01,18768.46,8317.74,1550.76,4363.15,949.58,1454.26,5185.98,5264.73,746.07,490.52,915.38,2812,300.77
1991-04-01,17373.85,7481.44,1594.29,3770.16,881.2,1235.79,4881.9,5010.51,693.68,467.34,938.26,2636.43,274.8
1991-05-01,17201.31,7395.73,1573.99,3746.01,830.37,1245.37,5015.39,4790.19,586.09,459.12,878.63,2586.35,279.99
1991-06-01,17581.19,7437.71,1818.18,3524.06,843.46,1252.01,5323.34,4820.14,574.04,590.34,853.29,2522.62,279.85
1991-07-01,21496.15,8197.46,1640.51,4179.9,981.04,1396,7666.52,5632.17,691.48,668.57,934.35,3000.92,336.85
1991-08-01,16472.99,5837.14,1041.77,2948.59,783.69,1063.09,5845.2,4790.65,646.98,492.02,831.17,2478.35,342.12
1991-09-01,15851.13,6374.48,1121.67,3239.41,811.61,1201.79,4893.13,4583.52,633.97,425.8,821.45,2436.57,265.74
1991-10-01,18283.31,8197.48,1776.27,4153.59,994.27,1273.35,5167.98,4917.85,678.05,479.99,912.76,2580.29,266.75
1991-11-01,18289.49,7968.94,1837.48,3996.79,1008.58,1126.09,5386.82,4933.73,660.29,558.13,877.62,2564.33,273.36
1991-12-01,28539.88,10897.4,2762.71,5052.63,1327.88,1754.17,10317.35,7325.13,874.84,811.84,1274.23,4011.89,352.32
1992-01-01,18162.66,8221,1719.52,4318.3,920.21,1262.97,5183.66,4757.99,499.48,511.28,848.75,2606.39,292.09
1992-02-01,15245.01,5838.26,1131.25,2945.97,791.46,969.57,5124.88,4281.88,575.22,381.68,755.09,2320.96,248.93
1992-03-01,19055.53,8319.13,1504.62,4381.19,925.96,1507.37,5465.06,5271.34,701.3,499.65,938.89,2820.79,310.71
1992-04-01,17795.08,7506.81,1550.19,3815.96,860.71,1279.96,5200,5088.28,665.02,470.25,977.79,2693.44,281.77
1992-05-01,17760.34,7506.43,1552.75,3804.5,841.01,1308.17,5393.9,4860.01,600.42,461.12,920.76,2588,289.71
1992-06-01,17276.42,7127.55,1665.22,3414.5,820.45,1227.39,5491.02,4657.85,551.79,494.53,846.73,2487.57,277.23
1992-07-01,21563.29,8312.75,1649.1,4290.81,963.23,1409.61,7864.41,5386.14,628.8,629.07,914.2,2875.73,338.34
1992-08-01,16302,5691.77,1013.17,2865.57,755.43,1057.6,5987.03,4623.2,579.84,467.57,826.71,2406.38,342.7
1992-09-01,15593.33,6185.41,1063.23,3200.13,781.88,1140.18,5000.66,4407.25,559.19,392.25,815.4,2376.8,263.62
1992-10-01,18051.36,8094.54,1726.1,4170.21,944.81,1253.41,5218.65,4738.18,637.14,447.46,891.66,2493.74,268.18
1992-11-01,17954.74,7745.41,1730.71,3928.48,963.03,1123.19,5431.75,4777.58,611.37,536.41,860.39,2496.29,273.12
1992-12-01,27278.67,10292.2,2518.11,4837.26,1249.87,1686.97,10163.77,6822.7,759.55,731.06,1224.43,3771.73,335.93
1993-01-01,17886.58,8112.64,1661.47,4313.17,877.26,1260.74,5252.34,4521.6,453.68,469.17,826.46,2487.66,284.62
1993-02-01,14679.6,5642.7,1052.33,2893.98,740.22,956.18,4987.56,4049.34,529.75,353.31,726.68,2204.07,235.53
1993-03-01,17842.55,7649.13,1298.46,4070.4,857.05,1423.22,5320.43,4872.99,598.54,450.74,892.21,2635.45,296.05
1993-04-01,17312.68,7193.51,1399.5,3724.61,822.12,1247.29,5224.26,4894.91,587.91,452.53,954.52,2620.67,279.28
1993-05-01,17323.08,7245.03,1416.28,3741.69,798.17,1288.9,5388.46,4689.59,557.09,440.51,884.28,2512.85,294.86
1993-06-01,16673.19,6784.89,1532.46,3272.18,784.89,1195.36,5464.7,4423.61,503.44,483.87,815.17,2357.45,263.68
1993-07-01,20772.59,7804.51,1463.47,4064.71,897.88,1378.45,7873.48,5094.59,593.04,554.73,890.07,2739.79,316.96
1993-08-01,15940.8,5470.45,945.04,2772.44,717.81,1035.17,6015.52,4454.82,557,439.66,804.77,2338.15,315.25
1993-09-01,15273.43,5986.58,994.37,3127.86,734.9,1129.44,5097.84,4189.02,494.96,398.26,794.5,2253.21,248.09
1993-10-01,17754.12,7809.25,1592.03,4086.46,910.51,1220.25,5369.61,4575.26,562.89,453.58,873.02,2418.76,267
1993-11-01,17035.06,7159.66,1510.74,3666.12,887.2,1095.6,5400.22,4475.18,528.81,489.45,824.54,2375.41,256.97
1993-12-01,26403.73,9784.12,2320.9,4632.19,1175.75,1655.27,10052.18,6567.44,702.48,729.23,1170.46,3635.91,329.35
1994-01-01,17798.65,7907.32,1589.69,4241.02,843.64,1232.96,5410.86,4480.47,448.5,477.81,825.36,2449.11,279.7
1994-02-01,14530.17,5372.41,1010.93,2754.92,702.24,904.32,5184.11,3973.65,535.58,364.94,713.19,2132.55,227.39
1994-03-01,17617.84,7295.02,1212.41,3906.97,817.32,1358.32,5480.4,4842.42,589.5,483.74,885.75,2601.99,281.44
1994-04-01,17055.05,7064.36,1345.03,3709.99,784.97,1224.36,5206.84,4783.85,554.54,457.55,918.57,2594.14,259.05
1994-05-01,17021.78,7047.16,1353.82,3683.77,760.11,1249.47,5433.46,4541.16,499.73,429.46,860.1,2474.22,277.66
1994-06-01,16776.53,6772.46,1503.14,3321.24,744.18,1203.9,5595.78,4408.29,463.92,484.17,821.57,2378.87,259.76
1994-07-01,21896.2,8098.3,1548.99,4260.93,886.45,1401.92,8180.02,5617.89,577.72,775.64,968.12,2954.41,342
1994-08-01,16555.4,5400.02,912.9,2783.33,685.14,1018.66,6442.2,4713.17,525.19,524.93,851.64,2487.92,323.49
1994-09-01,15667.98,5795.12,926.16,3029.73,703.92,1135.31,5532.1,4340.77,470.43,427.57,818.89,2370.11,253.78
1994-10-01,18071.22,7547.84,1488.05,3949,872.56,1238.23,5775.85,4747.53,533.33,491.04,897.45,2561.33,264.38
1994-11-01,17899.15,7309.23,1542.67,3757.58,886,1122.97,5856.68,4733.24,525.54,533.29,860.81,2561.98,251.61
1994-12-01,27038.2,9693.8,2270.49,4600.79,1139.72,1682.79,10481.72,6862.69,701.6,806.18,1217.76,3814.06,323.1
1995-01-01,18207.43,7736.11,1569.87,4125.08,821.8,1219.36,5781.45,4689.86,426.29,564.63,849.77,2582.13,267.04
1995-02-01,15174.23,5434.44,1020.59,2804.92,689.33,919.6,5577.83,4161.96,473.55,423.99,772.63,2270.45,221.35
1995-03-01,18256.18,7262.21,1215.08,3874.07,806.16,1366.9,6001.14,4992.82,544.34,535.54,905.96,2725.81,281.18
1995-04-01,17867.77,6962.65,1318.36,3634.53,766.59,1243.17,5869.08,5036.05,529.06,523.29,966.61,2756.91,260.18
1995-05-01,17704.23,7030.46,1338.06,3676.47,743.11,1272.82,5959.72,4714.04,477.72,481.17,884.65,2604.51,266
1995-06-01,17473.46,6796.31,1511.52,3306.5,733.5,1244.78,6075.79,4601.36,445.01,520.14,860.19,2522.06,253.96
1995-07-01,21949.27,8044.18,1543.14,4208.25,869.12,1423.68,8349.29,5555.79,555.22,735.31,948.19,2993.99,323.09
1995-08-01,16974.81,5497.5,943.23,2833.65,669.79,1050.84,6666.58,4810.72,503.38,558.7,844.01,2581.13,323.5
1995-09-01,16243.37,6076.58,979.68,3248.62,699.16,1149.13,5780.87,4385.91,442.32,446.28,838.15,2409.93,249.23
1995-10-01,18069.69,7474.12,1479.54,3930.1,821.11,1243.36,5847.97,4747.6,498.03,485.14,904.58,2598.62,261.24
1995-11-01,18358.81,7504.13,1619.13,3863.99,869.1,1151.91,6013.76,4840.92,514.43,566.11,885.58,2621.43,253.37
1995-12-01,27118.37,9546.35,2248.45,4508.68,1112.31,1676.92,10664.65,6907.36,673.62,794.81,1251.9,3870.29,316.74
1996-01-01,19171.51,8070.86,1640.45,4289.83,831.19,1309.39,6119.37,4981.27,450.28,574.62,890.08,2788.51,277.79
1996-02-01,15817.04,5580.42,1066.16,2852.33,683.75,978.19,5894.46,4342.16,478.72,415.33,788.62,2425.44,234.04
1996-03-01,19294.05,7686.55,1300.67,4111.84,806.87,1467.17,6286.89,5320.6,566.11,535.64,976.28,2950.18,292.39
1996-04-01,18187.79,7027.19,1310.45,3690.25,756.34,1270.16,6005.06,5155.54,524.27,506.42,979.92,2878.7,266.23
1996-05-01,18068.89,7118.56,1335.15,3719.51,732.77,1331.13,6100.13,4850.2,455.3,471.46,912.82,2740.57,270.06
1996-06-01,18350.69,7115.36,1600.45,3454.72,741.28,1318.91,6336.38,4898.95,438.66,563.23,906.87,2725.15,265.04
1996-07-01,21610.45,7730.55,1420.02,4070.2,825.83,1414.5,8342.69,5537.22,501.44,675.34,946.95,3104.31,309.18
1996-08-01,17298.06,5533.14,917.36,2870.95,661.08,1083.76,6844.57,4920.36,471.79,505.15,891.55,2738.22,313.65
1996-09-01,16722.11,6258.59,992.55,3372.85,688.32,1204.87,5922.92,4540.6,417.63,431.55,855.83,2579.53,256.06
1996-10-01,18876.75,7853.17,1542.16,4180.1,828.46,1302.45,6140.65,4882.93,481.38,479.25,924.99,2734.21,263.09
1996-11-01,18961.59,7632.27,1618.16,3958.37,842.89,1212.85,6335.2,4994.11,478.75,552.72,911.6,2791.74,259.3
1996-12-01,27402.67,9512.81,2207.27,4510.75,1074.6,1720.19,10840.64,7049.21,631.98,787.43,1277.87,4031.92,320.01
1997-01-01,19732.38,8175.36,1662.84,4352.96,815.36,1344.2,6463.74,5093.28,435.71,577.74,899.59,2908.31,271.93
1997-02-01,16081.98,5598.59,1072.4,2855.66,678.59,991.94,5986.16,4497.23,503.87,451.84,791.65,2520.77,229.09
1997-03-01,22681.51,9172.29,1572.46,4844.53,1014.14,1741.16,6708.9,6800.32,813.48,797.28,1165.93,3717.32,306.31
1997-04-01,17294.27,6461.88,1225.18,3463.19,602.72,1170.79,6076.99,4755.4,409.94,453.17,930.79,2697.17,264.33
1997-05-01,18088.2,7048.59,1324.55,3744.55,655.79,1323.7,6321.89,4717.72,385.58,422.23,907.97,2726.88,275.06
1997-06-01,18180.73,6818.41,1518.71,3366.58,661.61,1271.52,6609.77,4752.55,393.34,474.86,901.23,2714.72,268.4
