"Date","総額 -Import","食料品 -Import","食料品及び動物 -Import","飲料及びたばこ -Import","魚介類.魚介類及び同調製品 -Import","えび -Import","肉類.肉類及び同調製品 -Import","穀物類.穀物類及び同調製品 -Import","野菜 -Import","果実 -Import","原料品 -Import","原材料 -Import","動植物性油脂 -Import","木材 -Import","非鉄金属鉱 -Import","鉄鉱石 -Import","大豆 -Import","鉱物性燃料 -Import","原油及び粗油 -Import","石油製品 -Import","揮発油 -Import","液化天然ガス -Import","液化石油ガス -Import","石炭 -Import","一般炭 -Import","化学製品 -Import","有機化合物 -Import","医薬品 -Import","原料別製品 -Import","鉄鋼 -Import","非鉄金属 -Import","金属製品 -Import","織物用糸繊維製品.織物用糸及び繊維製品 -Import","非金属鉱物製品 -Import","木製品等除家具.木製品及びコルク製品除家具 -Import","一般機械 -Import","原動機 -Import","電算機類含周辺機器 -Import","電算機類の部分品 -Import","電気機器 -Import","半導体等電子部品 -Import","ＩＣ -Import","音響映像機器含部品 -Import","映像記録再生機器 -Import","重電機器 -Import","通信機 -Import","電気計測機器 -Import","輸送用機器 -Import","自動車 -Import","自動車の部分品 -Import","航空機類 -Import","そのた -Import","雑製品 -Import","特殊取扱品 -Import","科学光学機器 -Import","衣類同附属品.衣類及び同附属品 -Import","家具 -Import","バッグ類 -Import"
2010-02-01,44888.69743,3666.68673,3355.0921,311.59463,853.95907,106.49192,648.01672,634.08287,299.69772,224.40223,2891.97648,2788.62425,103.35223,210.61256,904.48526,661.04344,132.19508,14183.378,8003.13653,1406.14616,1074.77163,2925.36656,495.37272,1336.88454,676.3971,3997.32808,954.9874,1309.18553,3799.94503,432.32465,1178.81683,560.8144,434.07911,395.33205,404.83654,3501.33586,423.36691,1145.76076,448.99606,5733.7991,1438.42467,1206.5173,1149.36363,303.82713,293.33101,817.28846,369.16642,993.91879,272.39884,356.78641,168.89176,6120.32936,5232.68432,887.64504,1017.11558,1713.73898,392.14585,334.67362
2010-03-01,50684.88946,4213.02381,3688.9353,524.08851,819.53671,111.71195,753.88315,690.62671,314.73812,274.08957,3396.63257,3280.94532,115.68725,241.7749,1106.02152,786.17725,126.52765,15181.68669,8260.14233,1271.47858,972.85853,3395.49515,762.49565,1461.94821,642.69675,4706.2737,1282.82844,1329.67383,4252.84639,531.97098,1270.23569,635.39367,453.99698,465.41787,447.79562,4141.87339,571.36683,1426.02033,504.97935,6797.27845,1793.68846,1500.14322,1248.41028,302.75572,355.66699,947.01523,439.12492,1349.97524,495.23584,422.07901,196.64128,6645.29922,5659.05193,986.24729,1220.56823,1736.47379,425.94399,304.78739
2010-04-01,51605.02871,4691.38569,4165.05616,526.32953,1160.60717,147.85914,897.48707,565.00328,351.08062,351.6261,3651.23125,3534.54993,116.68132,269.23831,1069.01207,840.4966,177.77808,15628.41894,9179.17391,1259.26314,1051.88501,2873.02776,714.72954,1566.68791,705.24866,4343.26213,1014.0115,1137.23494,4703.67297,646.88987,1438.64153,666.33246,546.5608,455.58725,524.72603,4058.6748,593.66111,1324.71927,486.88604,6226.03372,1713.01946,1421.29172,1224.93599,315.58562,385.27757,853.51974,272.52493,1312.36161,416.9853,391.36154,303.69155,6989.9876,6040.13518,949.85242,1008.1729,2164.20187,437.41498,365.43938
2010-05-01,49994.77334,4492.71641,3974.52447,518.19194,1044.31786,118.95609,796.06201,676.73908,309.50212,372.65153,4147.1705,4028.02048,119.15002,285.09165,1376.91351,1057.89367,141.47898,13854.52102,7208.309,1331.79055,1086.58405,2606.52085,638.5561,2027.12241,876.04605,4673.34652,1217.35527,1277.02877,4640.13443,637.21821,1505.74529,642.20134,496.72838,453.8943,498.26725,4036.09361,571.45153,1247.41105,488.00146,6507.77706,1877.18327,1565.41909,1201.86385,274.77991,369.5221,955.78541,316.17997,1462.02485,516.26119,406.27631,333.43409,6180.98894,5181.09067,999.89827,1013.73922,1553.84284,375.2508,309.20013
2010-06-01,51966.97325,4722.64312,4224.42514,498.21798,1057.99839,138.09724,920.31822,665.82924,309.93665,381.56011,4215.34812,4091.86605,123.48207,325.98901,1291.56554,1199.00547,141.98457,13804.76737,6905.50175,1400.831,1113.26475,2799.28947,853.82873,1798.75347,777.51212,4669.26715,1280.73537,1127.79699,4959.79319,748.59702,1628.07674,647.64007,502.75432,477.59591,514.09686,4746.92862,810.81681,1483.43575,486.73018,7098.10691,1897.69913,1575.7923,1322.03174,248.5182,385.85707,1240.56829,340.54074,1484.61078,522.1441,420.90451,369.69427,6265.50799,5218.03883,1047.46916,1036.10277,1520.80241,375.28963,324.13634
2010-07-01,51972.94412,4650.68285,4070.67776,580.00509,1067.004,173.38461,916.74684,623.4788,290.60222,310.19325,4163.70494,4046.4455,117.25944,308.15471,1118.08034,1318.55789,159.08611,14543.79349,7725.85252,1272.09843,980.06938,2901.06543,501.65309,2102.01514,954.54668,4516.12135,1103.46997,1308.64807,4621.67491,699.39084,1378.78608,641.46392,519.47125,461.30778,484.5028,4126.86941,499.15176,1236.95819,493.62439,7074.02101,1897.79627,1557.23014,1342.21909,238.93489,370.95278,1196.20379,352.01274,1588.04926,564.11113,424.94309,404.70307,6688.0269,5570.1005,1117.9264,1049.22014,1760.35734,382.21549,347.72457
2010-08-01,51460.04474,4567.50055,3977.55135,589.9492,1120.08298,184.1758,867.65924,604.50445,280.69343,275.91974,4403.46463,4291.42562,112.03901,295.97571,1336.24583,1416.8617,108.59262,14525.01908,7372.34581,1257.82502,935.34234,3212.88148,645.7891,1986.82197,917.17733,4529.93952,1201.21814,1199.35473,4526.52116,675.53771,1296.91325,612.32535,531.27752,432.73463,533.72482,3768.8344,466.03377,1081.30033,485.4307,6860.23945,1950.06633,1610.52887,1263.12703,222.73687,365.34053,1099.00366,338.83131,1396.31026,593.17469,399.32237,243.96526,6882.21569,5955.52305,926.69264,1062.31409,2237.78141,393.45746,349.24095
2010-09-01,50653.20646,4204.65359,3654.82851,549.82508,1045.02676,162.28024,793.67199,482.17997,282.18313,255.07385,3986.9015,3880.12648,106.77502,256.1794,1179.72017,1273.7293,121.70587,13705.35217,7192.28838,1182.71594,858.93506,2922.53734,573.49309,1814.00887,825.44555,4655.72444,1117.63452,1398.34122,4460.08837,625.00279,1279.42447,630.32344,561.59766,473.48888,475.28947,4047.87383,534.81483,1374.12468,447.41862,6999.4024,1935.39242,1621.03527,1373.32104,229.26696,369.74146,1064.27473,343.15294,1383.40443,505.49796,425.1664,287.44805,7209.80573,6284.03555,925.77018,1036.13104,2533.48709,421.60641,313.88661
2010-10-01,49098.68795,3976.7597,3683.48964,293.27006,1055.2741,186.61677,749.57581,488.30797,291.16042,299.90078,4415.25933,4309.44732,105.81201,266.64759,1322.17917,1459.85845,123.19842,13050.04703,6717.4528,1354.53162,1098.21523,2468.69519,561.00625,1924.05921,837.71041,4267.32468,1070.37102,1183.63918,4376.25316,679.46887,1246.68218,611.02224,521.71237,454.62457,473.61273,3799.22525,443.65994,1260.82987,426.59516,6897.29418,1819.36528,1523.21716,1484.12826,259.15,357.43045,1123.76677,318.6284,1435.54678,458.81668,404.17223,365.95786,6880.97784,5933.44348,947.53436,1054.79623,2231.14825,399.18696,319.10634
2010-11-01,52821.83737,4445.38046,4052.56293,392.81753,1204.45485,184.67887,841.69419,576.05078,323.92587,277.40627,4072.96787,3952.67468,120.29319,261.94754,1026.84124,1392.1207,99.11837,14425.66038,7925.95155,1376.91964,1127.02547,2681.90851,678.51392,1742.19275,813.63255,4543.94162,1057.13111,1440.03291,4734.60742,714.2822,1326.8013,700.30038,583.85141,481.31854,477.9764,4072.92821,560.20027,1267.84977,489.34805,7573.01677,1741.13907,1430.88786,1833.17733,365.5823,407.12335,1135.5005,389.58717,1673.16265,617.91544,447.81961,365.53601,7280.17199,6264.42037,1015.75162,1148.78938,2065.76177,440.26594,373.95082
2010-12-01,53924.42557,4528.61104,4110.38217,418.22887,1258.11461,174.79543,820.46233,613.90875,335.43533,268.13941,4687.39921,4563.67434,123.72487,292.00703,1577.4176,1433.09825,141.21373,16454.80437,9250.86611,1581.42354,1145.54131,3003.10516,676.8226,1918.78742,866.24446,4455.49449,1026.92885,1167.76817,4569.61131,682.64601,1335.82326,635.55322,559.5801,455.54935,505.97221,4069.3851,516.75688,1377.36688,434.1242,7016.75084,1569.44169,1252.15769,1678.46884,387.31874,356.49461,1191.60816,353.49817,1461.50045,619.84823,392.55301,286.48241,6680.86876,5865.45774,815.41102,1075.42277,1959.5866,428.48721,358.96914
2011-01-01,54672.90509,4253.41439,3842.0276,411.38679,1052.93927,139.7034,762.69407,630.95113,342.69427,238.886,4368.13849,4252.26172,115.87677,292.60195,1368.08546,1242.53709,132.69259,16862.63557,9208.25253,1715.16659,1197.32143,3163.41694,901.21559,1853.63146,922.40894,4811.80672,1193.53568,1307.45511,4799.00509,678.47992,1436.97867,679.11381,591.02352,473.05534,517.78799,4349.19034,574.57776,1436.74683,463.72455,7025.70396,1699.59301,1387.69397,1417.50575,274.79315,403.4378,1227.64103,362.52029,1311.88151,490.73762,412.0172,224.88037,6891.12902,6067.81278,823.31624,1082.93599,2190.78668,442.51227,391.97048
2011-02-01,49520.34123,3978.44388,3632.48659,345.95729,872.44861,108.52832,751.92467,705.22261,292.60282,225.46627,3706.8637,3589.43089,117.43281,255.8626,904.92217,1135.03227,107.35346,16999.20346,9380.00888,1763.0007,1220.53193,3268.76801,735.43438,1819.50886,876.30646,4328.74329,1038.96674,1318.88304,4081.0762,588.31369,1283.01343,556.9607,448.35131,388.09091,448.35807,3547.82322,451.57475,1135.92242,394.57378,5866.12168,1388.59351,1137.43627,1212.22244,286.07663,312.28734,1013.64503,342.89738,1289.1412,470.70428,351.32422,317.64338,5722.9246,4946.90198,776.02262,991.53255,1583.90765,355.09369,304.33839
2011-03-01,56875.86976,4626.45326,4057.10397,569.34929,920.44536,119.20028,858.67784,687.79031,366.04448,316.17069,4712.33838,4570.39686,141.94152,282.56936,1309.4185,1362.96312,128.28795,17583.70126,9492.82873,1576.68885,1085.51803,3590.94199,802.44182,2061.64345,937.30599,4858.0783,1076.89612,1373.35996,5081.39122,738.00164,1578.94903,709.34566,612.7469,504.21729,502.72357,4347.09492,569.12819,1476.81359,422.27809,6941.5025,1440.99169,1148.97816,1416.39298,268.52366,385.90366,1340.12288,382.38452,1445.17892,649.89914,397.45627,93.23769,7280.131,6308.30034,971.83066,1174.3357,2173.69641,472.22294,334.32973
2011-04-01,56343.85487,5456.14924,4628.41162,827.73762,1151.46831,132.7267,969.56176,772.10312,380.63618,402.15243,4188.02164,4034.68536,153.33628,322.61843,1003.49968,1320.09557,109.00784,18024.94813,9913.12048,2053.55791,1436.25522,3381.60132,818.61402,1823.4875,727.94796,5273.61549,1337.96735,1306.66966,5395.46125,741.15576,1832.45729,687.63492,656.32429,462.9429,572.98682,4047.34111,561.13154,1281.21023,344.06192,5674.06828,1350.94053,1095.89723,1035.94703,214.4626,361.978,925.66002,314.45021,1359.41922,567.84181,316.88059,255.32171,6924.83051,6061.16043,863.67008,1014.51921,2240.08926,410.40749,355.02095
2011-05-01,56199.81014,5281.68078,4500.65337,781.02741,1106.36701,103.52719,893.89678,802.48268,355.77266,389.4977,4602.63424,4442.89568,159.73856,325.38894,1179.73968,1332.82214,149.45601,17375.41524,9426.41072,1716.905,1254.21393,3467.49893,811.37945,1915.88157,843.19538,5347.72751,1370.37993,1470.60615,5681.28832,818.42302,1958.23305,704.87224,637.9108,462.29327,623.85898,4253.43591,546.79761,1329.39131,347.2303,6189.53072,1468.15251,1170.0374,1049.21466,239.29323,535.39524,1064.78999,309.15002,1131.06171,504.46442,284.28734,147.7716,6337.03571,5352.81537,984.22034,1053.51707,1709.49663,377.47479,313.33106
2011-06-01,57101.61489,5174.86435,4533.33196,641.53239,1074.09713,130.49464,933.31681,834.55409,321.36168,381.25975,4561.46131,4422.99839,138.46292,332.17197,1148.48357,1336.25351,136.3893,17342.83857,8985.467,1657.60764,1383.42264,3788.71966,708.10015,2170.832,912.44515,5373.65224,1229.26817,1454.52675,5442.09073,840.4516,1693.7935,716.7917,607.52601,506.7287,601.45471,4286.88823,514.43769,1341.63056,352.72938,7192.50874,1493.77839,1201.05809,1322.98173,295.1775,592.59956,1542.15689,342.0732,1432.45746,572.28296,319.90285,258.90014,6294.85326,5369.76291,925.09035,1077.66245,1742.8518,375.00211,297.72413
2011-07-01,57120.22895,4863.83128,4214.3864,649.44488,1037.04767,152.87056,905.07692,803.58925,293.72407,345.92975,4740.29077,4575.58413,164.70664,269.99966,1233.67625,1671.26257,136.74971,18113.57037,9199.81603,1867.48569,1387.0033,4281.8561,639.15153,2109.76242,1002.03753,5415.61991,1227.87702,1591.33445,5033.2026,795.40632,1454.62236,686.074,604.29159,454.81999,575.88054,4314.48359,462.16841,1422.51784,349.58978,6852.98801,1452.65396,1180.51345,1298.76783,300.15005,465.69337,1371.31242,358.0065,1183.73126,486.04012,378.78941,146.90578,6602.51116,5786.67,815.84116,1073.45964,2027.48289,376.66001,342.98844
2011-08-01,61331.36275,5110.82932,4467.42268,643.40664,1193.75381,188.06683,941.59655,800.36456,321.17601,332.84722,4872.64534,4723.5004,149.14494,322.79984,1206.65185,1693.2522,119.91928,20617.0847,10319.79241,2202.12029,1619.88329,5003.88585,679.66751,2390.87978,1111.8408,5316.64573,1160.71425,1493.59296,5406.40045,845.24968,1624.72218,717.68333,641.27987,478.10125,580.53945,4160.84732,482.25112,1305.29714,358.69036,6691.44213,1410.47026,1131.16068,1195.27702,298.41109,421.3585,1298.72132,350.14956,1615.28284,742.52314,421.30082,251.83828,7540.18492,6672.38961,867.79531,1073.38877,2764.59859,432.90256,365.54349
2011-09-01,56850.46014,4642.66063,4074.75306,567.90757,1121.1256,172.21877,841.42325,737.26184,292.98893,267.9886,4329.62866,4199.6386,129.99006,252.35186,1058.84908,1572.18291,77.9283,18172.93423,9087.4383,1893.77889,1201.42135,4378.5074,761.09909,2032.93428,925.99865,5259.02769,1306.02642,1473.17813,4781.07594,724.0174,1349.97083,670.8151,610.59551,531.3116,463.38792,4020.92778,474.38649,1351.15292,346.66776,6394.99911,1514.73692,1229.34237,1114.68384,242.95231,363.58342,1093.70069,349.0693,1577.46101,706.56254,449.73906,241.83872,7671.74509,6759.42278,912.32231,1078.04535,2917.04623,437.969,309.9327
2011-10-01,57899.41379,4756.41593,4181.413,575.00293,1155.67123,197.58192,906.75046,666.64215,326.30568,268.28578,4533.72669,4400.77717,132.94952,261.34504,1253.993,1465.88073,150.98116,17705.05951,8959.9614,1849.02599,1232.89843,4041.77513,578.82701,2221.7815,981.83829,5175.41822,1139.37184,1557.10181,5197.66175,900.67451,1441.98509,699.49253,639.71514,506.62911,524.55382,4145.57169,532.39983,1364.99934,338.19252,7197.79798,1538.91012,1226.30458,1168.07588,240.9975,362.67145,1688.74586,383.78475,1697.59616,646.05568,478.79249,403.00634,7490.16586,6585.9928,904.17306,1123.1949,2547.1825,457.08104,334.95214
2011-11-01,58874.10169,5312.89911,4651.3563,661.54281,1456.97199,222.16102,967.81699,700.02324,319.74852,306.75935,4129.17985,3987.67481,141.50504,288.5941,808.42085,1534.5718,83.42628,18491.92358,9123.63686,1812.55576,1139.18285,4721.42234,626.95137,2186.54021,892.78214,5441.91582,1307.08025,1648.71803,5070.00751,932.62417,1240.46802,711.96176,643.12129,504.88699,516.18081,4150.58759,546.77353,1312.22962,377.31487,7236.36718,1465.60768,1159.85582,1230.55959,232.92931,398.89132,1623.12123,441.66653,1782.7319,812.83975,492.00306,277.75914,7258.48915,6318.03393,940.45522,1074.36585,2092.6652,470.88669,372.43865
2011-12-01,58321.90848,5084.57843,4469.10011,615.47832,1354.47765,186.93189,939.32202,709.28104,338.16388,280.65851,3958.54385,3831.51024,127.03361,264.22998,904.41058,1412.50405,110.98836,20872.18346,11050.67357,2153.51251,1172.78767,4783.23356,852.435,2004.66531,976.41271,4374.12662,906.9869,1254.76236,4723.33703,842.90562,1231.53194,649.54846,581.10859,451.376,501.92501,4073.23045,551.41076,1358.11675,350.32829,6625.30336,1397.93274,1123.61262,1065.85097,215.88846,340.53537,1569.87415,377.10546,1549.82277,701.87948,414.53963,276.31748,7060.78251,6200.06953,860.71298,981.93625,1985.88606,439.21658,380.25665
2012-01-01,60043.39387,4799.3064,4231.50881,567.79759,1231.5666,147.49324,859.86709,696.27626,346.08539,257.95014,4366.32027,4247.17026,119.15001,303.62813,1099.88888,1546.36033,96.98428,20787.23404,10371.86609,1927.71654,1000.84892,5446.59625,675.57585,2328.74053,1166.92117,5018.69121,1249.61572,1483.6563,4836.77638,787.52764,1126.87618,727.62452,622.09049,470.00645,589.93186,4106.54145,534.8926,1256.49369,368.82008,6857.8325,1389.81542,1095.47521,971.96658,191.47247,394.73397,1697.2245,378.55606,1866.58292,642.38875,467.66584,528.68983,7404.1087,6609.17197,794.93673,1052.1008,2468.16805,508.1791,424.11966
2012-02-01,54167.30067,4177.87998,3725.23043,452.64955,940.0319,99.35547,818.58599,621.54741,291.96022,263.76919,3644.90606,3533.98407,110.92199,251.24348,929.69865,1227.65646,101.76864,21021.53747,10841.24461,2247.37288,1106.04085,5039.78046,925.8175,1954.36723,932.95158,4272.2591,1060.00424,1387.44452,3921.46316,614.97599,1047.5935,525.18523,428.38088,384.31685,476.08901,3777.69525,514.79172,1365.4962,348.65774,6301.7218,1294.75492,1047.28855,909.60302,220.60141,323.03571,1620.93168,398.90325,1596.22185,663.91424,400.78233,320.65862,5453.616,4682.4278,771.1882,998.14834,1417.56323,347.18372,281.87555
2012-03-01,62852.29378,4828.83563,4293.82122,535.01441,1112.46482,127.68553,825.43081,771.96383,376.35042,324.31968,4156.95488,4020.68067,136.27421,275.58111,1112.28745,1346.73106,113.58657,22796.00029,11658.36794,2091.41133,1107.13458,5708.96019,1202.51713,2110.38754,1054.96941,4904.33334,1161.97278,1577.15962,4625.56289,673.0345,1083.91351,717.58402,629.16319,475.62937,520.22384,4642.9167,605.80527,1631.03085,411.50236,7121.32801,1438.29941,1164.30142,1025.45716,226.13441,390.70354,1669.83489,431.50378,2108.74963,772.57847,464.05519,614.32683,7667.61241,6807.28783,860.32458,1153.38318,2375.92815,533.66566,415.57591
2012-04-01,60833.26364,5061.10443,4471.16569,589.93874,1390.19687,141.77471,812.17553,660.5997,384.07626,388.79597,3858.01884,3732.54975,125.46909,299.83819,899.98697,1306.35408,106.50542,22466.50143,12597.61633,2013.13967,1290.67283,4933.32565,1122.17913,1770.25405,835.27197,4933.03241,1114.67573,1643.65268,4630.25937,679.18492,1223.06927,692.81109,614.90345,437.66825,520.94342,4299.04074,577.82377,1488.81204,344.8506,6456.60637,1355.00589,1070.57379,929.83715,216.98833,367.77901,1511.78748,325.26175,1908.09974,594.31909,407.98072,694.26635,7220.60031,6358.6779,861.92241,1029.64404,2249.90006,461.44795,395.5464
2012-05-01,61447.89157,5370.69228,4699.706,670.98628,1283.37435,132.90514,939.16891,715.55663,389.33715,445.59022,4595.46443,4435.52028,159.94415,281.59409,1305.20624,1526.12425,153.10496,20834.8001,10454.30412,2224.52395,1456.7133,5058.32783,918.82172,2138.31555,1029.24257,5247.95972,1240.06973,1626.27252,5045.02204,731.40426,1337.20527,765.50778,641.19232,501.96421,556.74899,4592.16777,602.00566,1453.42761,376.59951,6875.56205,1497.40273,1184.06356,961.8743,209.1857,417.92681,1384.82679,374.62962,1903.96535,801.4668,476.09906,414.30472,6982.25783,6033.27733,948.9805,1082.68103,1869.41156,475.29077,373.53185
2012-06-01,55857.66131,4761.85466,4143.50746,618.3472,1086.98239,137.69205,824.80552,617.45962,339.06731,439.45928,3956.09143,3825.19309,130.89834,277.23193,1020.4868,1257.35298,137.46313,18285.54967,9313.51304,1795.33733,1138.42366,4717.69099,632.58872,1793.93437,884.05864,4698.97757,1176.63039,1428.78539,4576.37822,687.12845,1210.76879,690.2049,549.49337,494.14587,481.46613,4165.57119,545.33663,1269.09608,366.10987,6945.04921,1522.09137,1201.72111,970.22154,226.49517,406.97287,1586.50017,363.98807,1881.12059,717.80806,452.36017,530.05289,6587.06877,5649.5808,937.48797,1097.61264,1662.61196,406.38757,336.92053
2012-07-01,58407.61453,4970.28897,4323.61463,646.67434,1155.18537,166.88759,946.68762,658.52045,352.22055,367.18703,4055.28506,3925.86241,129.42265,276.91351,1259.9947,1115.33021,115.72924,18164.43097,8403.47958,1851.09151,1224.14456,5316.40691,531.72515,2023.45373,965.87305,5238.55093,1326.76958,1663.94055,4751.79344,695.16585,1192.84909,736.11772,601.44006,501.61018,521.62939,4411.26538,643.42736,1352.43728,343.0112,7411.21428,1583.46837,1253.70342,1020.02107,224.12388,418.53518,1857.55782,394.78965,2019.19591,800.5726,542.04724,408.04183,7385.58959,6455.23566,930.35393,1269.23849,2092.10007,426.29063,397.04568
2012-08-01,58128.40641,4893.45231,4268.54146,624.91085,1104.62004,157.51211,1006.42323,646.13281,329.45455,322.27203,4107.21333,3981.76848,125.44485,239.92725,1212.18859,1347.8225,135.47674,19380.00404,9447.47847,1928.80913,1227.86609,5364.27291,713.44965,1909.22871,895.53793,4936.40236,1188.00574,1579.0582,4582.93286,667.25826,1114.80476,697.3678,604.96125,469.83222,516.42845,3779.67396,541.18089,1132.83356,335.48908,6531.43989,1508.95465,1171.20311,796.27358,170.10217,373.96873,1454.47161,353.13447,1975.85849,896.09545,447.62982,449.59819,7941.42917,7043.52099,897.90818,1161.89467,2726.08565,458.1679,386.34626
2012-09-01,59261.273,4490.6117,3912.59441,578.01729,1055.46419,136.07048,834.21585,624.10433,305.53939,292.05693,3350.5187,3238.82552,111.69318,209.21204,906.78318,1068.77922,76.10965,21489.30079,11452.17427,2164.16444,1275.83535,4871.71315,953.60915,2018.86351,1001.06446,4905.81026,1081.15893,1676.15413,4377.36546,608.50829,1069.12877,700.52876,582.13904,499.9653,463.13368,3691.65263,490.56469,1198.77959,329.55403,7052.3008,1517.43607,1168.49664,745.16537,183.81971,373.96223,2082.1098,378.69697,1954.6839,722.99145,455.01306,570.11306,7949.02876,7066.75936,882.2694,1155.50703,2887.52226,458.73487,345.86109
2012-10-01,57042.06359,5135.92606,4528.69734,607.22872,1228.49739,189.62005,970.49074,777.38534,361.60592,298.83207,4190.00241,4038.21271,151.7897,285.74955,1125.48544,1305.29146,123.36764,15779.39892,7201.1523,1893.10069,1269.00359,4189.32591,639.69336,1826.49428,920.55433,5164.30021,1097.66555,1896.28907,4692.30831,688.49682,1038.10579,743.35131,641.88761,530.50838,543.07291,4246.02131,558.37562,1562.09434,343.24084,7592.16487,1552.04361,1172.59957,919.28201,190.21506,409.14656,2189.18335,389.94905,1975.36386,772.2467,504.19928,383.33925,8266.57764,7319.10356,947.47408,1181.05822,2737.79163,528.44273,396.75755
2012-11-01,59402.20307,5070.81906,4415.28033,655.53873,1202.14024,191.99154,926.2493,689.76328,365.99839,343.28513,3922.9299,3785.15773,137.77217,269.20913,1060.79638,1263.76962,161.82216,18054.25787,9206.58874,1936.04945,1342.85894,4212.14509,934.64769,1737.75522,948.37227,5308.40841,1255.69576,1778.24843,4738.2338,640.34375,1171.93987,756.30762,654.79441,503.95653,534.72884,4177.86303,585.49994,1302.9133,380.86803,8409.22409,1587.73,1151.02957,962.70336,236.90305,388.00299,2795.73466,427.27703,2028.45467,914.65542,494.79937,346.95778,7692.01224,6825.13144,866.8808,1146.23816,2160.81724,528.09822,431.87512
2012-12-01,59442.95296,4961.8157,4325.67848,636.13722,1211.61704,179.08121,834.77089,719.63527,374.37639,275.74985,3476.49027,3375.81449,100.67578,264.33458,996.82356,950.93762,123.58033,21823.12288,11524.37743,2544.86435,1432.92307,5178.25035,966.37397,1594.06161,841.45504,4634.43526,1024.45107,1666.3894,4297.9865,592.52012,1079.16427,698.58573,573.45301,468.43846,481.99978,4148.49677,544.50256,1471.42638,360.77741,6823.6953,1545.08685,1118.49548,875.21398,216.39103,350.53289,1637.26806,395.06711,1899.8485,783.06896,436.47452,477.8003,7377.06178,6539.09775,837.96403,1129.68046,2156.32565,469.25539,399.9144
2013-01-01,64316.903,4928.25694,4397.65571,530.60123,1140.13407,133.61697,851.44698,806.94764,395.06355,300.91385,4175.71552,4053.4181,122.29742,324.71769,1184.26896,1254.71391,153.27514,22628.73724,11000.34839,2559.2584,1277.62786,6081.70678,1145.32828,1816.67836,920.85416,5192.18866,1414.64103,1618.23668,4847.29352,604.99728,1192.3315,820.852,637.79056,523.6225,606.22247,4702.54802,623.25286,1648.30602,392.30016,7856.32264,1648.9578,1091.03704,882.53751,216.72411,413.31953,2283.24192,399.73116,1972.38624,843.13967,502.02337,392.58136,8013.45422,7140.21289,873.24133,1133.37141,2446.47425,527.97434,435.86255
2013-02-01,60565.95376,4703.53858,4210.57118,492.9674,957.20712,119.05248,814.91912,893.82804,343.39599,285.06177,3869.06969,3745.584,123.48569,295.73348,1117.29752,1142.49676,114.69107,23568.05974,12175.99984,2726.11959,1385.93844,6001.67216,1005.78318,1625.1125,939.80054,4945.98098,1248.60637,1710.79434,4006.57965,503.28209,990.35818,655.3625,525.22735,415.8305,498.47992,4067.6146,512.86415,1465.48525,335.12179,6886.20648,1501.5542,1010.25498,781.234,203.7017,341.55273,1897.86302,440.52283,1645.37435,577.67009,443.90379,403.90119,6873.52969,6127.94485,745.58484,1089.80472,2099.46234,469.69781,403.45985
2013-03-01,66271.46258,5198.59065,4555.93288,642.65777,1003.047,125.59055,881.99482,955.98631,380.27443,334.72454,4122.08552,3984.44693,137.63859,325.90588,1301.82619,1063.22159,132.47693,24208.29746,12478.25046,2426.96386,1541.03699,6216.36712,1080.65169,1976.4829,963.2007,5219.05134,1192.97659,1902.77009,4719.98303,572.32512,1119.46583,787.02523,640.68384,537.21109,580.02764,4779.99556,570.0021,1740.99119,401.99806,7948.12179,1824.92322,1170.95281,943.68685,237.30927,405.67059,1970.09643,456.77307,2175.79179,933.24922,486.36243,477.77743,7899.54544,6984.49653,915.04891,1214.55213,2442.12374,538.9187,403.90725
2013-04-01,66531.3549,5581.57937,4930.70411,650.87526,1330.18173,175.57766,1000.76759,738.99163,443.16923,416.97785,4142.34398,4005.86696,136.47702,398.68307,1036.4414,1161.06362,157.29438,23265.77993,12573.41695,2045.72807,1479.69102,5813.99484,790.02988,2014.85424,865.39915,5379.71174,1405.00024,1603.59636,5328.88976,654.18711,1390.43433,855.59096,733.38044,549.04573,638.33781,4685.09308,644.39395,1504.89089,362.6634,7543.56024,1762.66743,1135.51986,902.21173,222.09148,425.61011,1747.61698,378.63021,1908.72312,750.38037,517.32555,299.09299,8695.67368,7614.32576,1081.34792,1128.94145,2841.86025,578.92255,462.14432
2013-05-01,67565.25758,6040.34037,5379.93781,660.40256,1293.23485,184.076,1101.00917,981.67571,454.49199,490.73343,5417.16865,5262.87391,154.29474,447.10216,1596.60543,1744.93296,212.42386,21412.20345,11125.69351,2028.65603,1619.71269,5474.38667,798.94056,1954.06205,980.84433,5701.65976,1365.65039,1756.40521,5365.45362,685.00482,1334.66086,876.71876,731.50131,556.07897,648.27418,5090.25062,716.03325,1469.5148,416.20682,8509.93853,2031.17894,1336.29483,940.48314,201.26179,478.71038,2196.39407,423.84484,2179.46906,813.44289,591.3799,533.13747,7848.77352,6927.2562,921.51732,1164.30439,2294.17897,561.48547,404.43708
