"Date","東京市場　ユーロ・ドル　スポット　9時時点","東京市場　ユーロ・ドル　スポット　最高値","東京市場　ユーロ・ドル　スポット　最安値","東京市場　ユーロ・ドル　スポット　17時時点"
2013-08-19,1.333,1.334,1.3315,1.3329
2013-08-20,1.3334,1.3356,1.3325,1.3345
2013-08-21,1.3421,1.3427,1.3386,1.3392
2013-08-22,1.3341,1.3358,1.3323,1.3352
2013-08-23,1.3355,1.3368,1.3336,1.3342
2013-08-26,1.3388,1.339,1.3365,1.3368
2013-08-27,1.3379,1.3391,1.3356,1.3377
2013-08-28,1.3391,1.3398,1.3371,1.3381
2013-08-29,1.3335,1.3343,1.3255,1.3264
2013-08-30,1.3237,1.3255,1.3222,1.3237
2013-09-02,1.3207,1.3226,1.3192,1.3211
2013-09-03,1.3189,1.3197,1.3161,1.3174
2013-09-04,1.3172,1.3176,1.3157,1.316
2013-09-05,1.32,1.3207,1.3163,1.3179
2013-09-06,1.3121,1.3138,1.3118,1.3121
2013-09-09,1.3173,1.3185,1.3167,1.3179
2013-09-10,1.3256,1.3275,1.3245,1.3253
2013-09-11,1.3268,1.3282,1.3245,1.3255
2013-09-12,1.3313,1.3324,1.33,1.3304
2013-09-13,1.3299,1.33,1.3265,1.3293
2013-09-17,1.3336,1.3358,1.3326,1.335
2013-09-18,1.3357,1.3364,1.3346,1.3352
2013-09-19,1.3524,1.3553,1.3502,1.3552
2013-09-20,1.3534,1.3541,1.3527,1.3535
2013-09-24,1.3497,1.3516,1.3489,1.3513
2013-09-25,1.3474,1.3488,1.3462,1.3486
2013-09-26,1.3517,1.3526,1.3512,1.3519
2013-09-27,1.3488,1.3502,1.3474,1.3496
2013-09-30,1.3495,1.3506,1.348,1.35
2013-10-01,1.3524,1.3588,1.3518,1.3567
2013-10-02,1.3523,1.3529,1.3507,1.3528
2013-10-03,1.359,1.3623,1.3578,1.3608
2013-10-04,1.3623,1.3631,1.3613,1.3619
2013-10-07,1.3569,1.3585,1.3562,1.358
2013-10-08,1.3581,1.3581,1.3558,1.3571
2013-10-09,1.3601,1.3605,1.3521,1.3528
2013-10-10,1.3519,1.3529,1.3488,1.3498
2013-10-11,1.3527,1.3563,1.352,1.3559
2013-10-15,1.3557,1.3571,1.355,1.3559
2013-10-16,1.3522,1.3529,1.3506,1.3522
2013-10-17,1.352,1.3636,1.3517,1.3629
2013-10-18,1.3669,1.3691,1.366,1.3682
2013-10-21,1.3682,1.3688,1.3667,1.3675
2013-10-22,1.3672,1.3681,1.3662,1.368
2013-10-23,1.3779,1.3793,1.3745,1.3754
2013-10-24,1.3779,1.3822,1.3776,1.3789
2013-10-25,1.3802,1.3832,1.3785,1.3826
2013-10-28,1.3805,1.3818,1.3796,1.3811
2013-10-29,1.3788,1.3794,1.377,1.3776
2013-10-30,1.3743,1.3749,1.3733,1.3741
2013-10-31,1.3723,1.3739,1.3688,1.3701
2013-11-01,1.358,1.3589,1.3539,1.3553
2013-11-05,1.3516,1.3522,1.349,1.3492
2013-11-06,1.3473,1.3521,1.3468,1.3504
2013-11-07,1.3518,1.3529,1.35,1.3522
2013-11-08,1.341,1.342,1.3389,1.3416
2013-11-11,1.3347,1.3379,1.3346,1.3375
2013-11-12,1.3408,1.3414,1.338,1.3387
2013-11-13,1.3438,1.3453,1.3428,1.3431
2013-11-14,1.3485,1.3499,1.3451,1.3458
2013-11-15,1.3446,1.3464,1.3446,1.345
2013-11-18,1.3483,1.3507,1.3475,1.3506
2013-11-19,1.3502,1.3525,1.3498,1.3519
2013-11-20,1.3565,1.358,1.3531,1.3534
2013-11-21,1.3431,1.344,1.3404,1.3409
2013-11-22,1.3472,1.349,1.3463,1.3485
2013-11-25,1.3552,1.356,1.3535,1.354
2013-11-26,1.3534,1.3548,1.3515,1.3541
2013-11-27,1.3567,1.36,1.3558,1.3578
2013-11-28,1.3573,1.3594,1.3564,1.3579
2013-11-29,1.3604,1.3622,1.36,1.3606
2013-12-02,1.3585,1.3615,1.3582,1.3607
2013-12-03,1.3542,1.3553,1.3525,1.3549
2013-12-04,1.3592,1.3597,1.3568,1.3569
2013-12-05,1.3586,1.3639,1.3578,1.3623
2013-12-06,1.367,1.3675,1.3656,1.3659
2013-12-09,1.3708,1.3721,1.3695,1.3701
2013-12-10,1.3737,1.3768,1.3735,1.375
2013-12-11,1.3765,1.377,1.3747,1.3768
2013-12-12,1.3785,1.3803,1.3774,1.3801
2013-12-13,1.375,1.3759,1.3743,1.3755
2013-12-16,1.3738,1.3761,1.3728,1.3751
2013-12-17,1.3761,1.3782,1.3752,1.3778
2013-12-18,1.377,1.3778,1.3762,1.3771
2013-12-19,1.3682,1.3694,1.365,1.3689
2013-12-20,1.3656,1.3667,1.3625,1.3628
2013-12-24,1.3697,1.3705,1.3677,1.3688
2013-12-25,1.3679,1.368,1.3661,1.3676
2013-12-26,1.3669,1.3687,1.3664,1.3687
2013-12-27,1.3695,1.3775,1.3689,1.3765
2013-12-30,1.3752,1.377,1.3729,1.3758
2014-01-06,1.3595,1.3603,1.3572,1.358
2014-01-07,1.363,1.3633,1.361,1.3619
2014-01-08,1.3617,1.3635,1.3606,1.3617
2014-01-09,1.3571,1.3601,1.3567,1.3602
2014-01-10,1.3607,1.362,1.3602,1.3614
2014-01-14,1.3668,1.3672,1.3649,1.366
2014-01-15,1.3668,1.3675,1.3627,1.3644
2014-01-16,1.3601,1.3628,1.3586,1.3609
2014-01-17,1.3617,1.362,1.3594,1.3598
2014-01-20,1.3528,1.3547,1.3508,1.3546
2014-01-21,1.3546,1.3562,1.3537,1.3547
2014-01-22,1.3557,1.358,1.3543,1.3545
2014-01-23,1.3544,1.3594,1.353,1.3589
2014-01-24,1.3689,1.3705,1.3679,1.3687
2014-01-27,1.3687,1.3701,1.3675,1.3689
2014-01-28,1.3674,1.3688,1.3664,1.3665
2014-01-29,1.3655,1.3671,1.3647,1.3663
2014-01-30,1.3657,1.3665,1.3614,1.3625
2014-01-31,1.3557,1.3559,1.3533,1.3543
2014-02-03,1.3488,1.3499,1.3477,1.3481
2014-02-04,1.3523,1.3538,1.3504,1.3525
2014-02-05,1.3517,1.3527,1.3499,1.351
2014-02-06,1.3535,1.3539,1.3515,1.3526
2014-02-07,1.3592,1.3595,1.3583,1.3587
2014-02-10,1.3619,1.3642,1.3618,1.364
2014-02-12,1.3637,1.3647,1.3626,1.3632
2014-02-13,1.3588,1.3636,1.3585,1.3623
2014-02-14,1.3677,1.371,1.3674,1.3708
2014-02-17,1.3705,1.3724,1.3695,1.3704
2014-02-18,1.3703,1.3718,1.3696,1.3716
2014-02-19,1.3761,1.3773,1.3754,1.3759
2014-02-20,1.3729,1.3763,1.371,1.3716
2014-02-21,1.3721,1.3725,1.3708,1.3714
2014-02-24,1.3737,1.3749,1.3729,1.3738
2014-02-25,1.3735,1.3748,1.3729,1.3751
2014-02-26,1.3747,1.3748,1.3737,1.3742
2014-02-27,1.3681,1.3695,1.366,1.3675
2014-02-28,1.3707,1.3725,1.3694,1.3716
2014-03-03,1.3775,1.3792,1.3755,1.377
2014-03-04,1.3736,1.3767,1.372,1.3754
2014-03-05,1.3743,1.3743,1.3726,1.3734
2014-03-06,1.3732,1.3737,1.3723,1.3735
2014-03-07,1.3864,1.3874,1.3856,1.3872
2014-03-10,1.3878,1.3897,1.3873,1.3895
2014-03-11,1.3876,1.3878,1.3848,1.385
2014-03-12,1.3857,1.3864,1.3844,1.385
2014-03-13,1.3903,1.3956,1.3896,1.3956
2014-03-14,1.3866,1.3872,1.3848,1.3865
2014-03-17,1.391,1.3914,1.388,1.3883
2014-03-18,1.3926,1.3938,1.3914,1.3917
2014-03-19,1.393,1.3933,1.3916,1.3924
2014-03-20,1.3819,1.3843,1.3817,1.3839
2014-03-24,1.3798,1.3822,1.3787,1.3799
2014-03-25,1.3836,1.3842,1.3826,1.3836
2014-03-26,1.382,1.3826,1.3805,1.3818
2014-03-27,1.3786,1.3797,1.377,1.3773
2014-03-28,1.3741,1.3752,1.3728,1.3748
2014-03-31,1.3754,1.3763,1.3744,1.3758
2014-04-01,1.3774,1.3797,1.377,1.3795
2014-04-02,1.3793,1.382,1.3792,1.3803
2014-04-03,1.3768,1.3772,1.3755,1.3763
2014-04-04,1.3723,1.3724,1.3696,1.3701
2014-04-07,1.3704,1.372,1.3697,1.3717
2014-04-08,1.3742,1.3763,1.3738,1.3763
2014-04-09,1.3793,1.3806,1.378,1.3804
2014-04-10,1.3852,1.3871,1.3836,1.3859
2014-04-11,1.3888,1.3905,1.3885,1.39
2014-04-14,1.3847,1.386,1.3837,1.3852
2014-04-15,1.3816,1.3823,1.3798,1.38
2014-04-16,1.381,1.3846,1.3808,1.3845
2014-04-17,1.3824,1.3845,1.3815,1.3841
2014-04-18,1.3811,1.382,1.3808,1.3819
2014-04-21,1.3814,1.3827,1.3805,1.3825
2014-04-22,1.3792,1.3805,1.3786,1.3805
2014-04-23,1.3808,1.3836,1.3798,1.3823
2014-04-24,1.3817,1.3842,1.3814,1.3832
2014-04-25,1.383,1.3837,1.3827,1.3834
2014-04-28,1.3839,1.3875,1.3815,1.3866
2014-04-30,1.3813,1.3816,1.3797,1.3807
2014-05-01,1.3868,1.3888,1.3866,1.3886
2014-05-02,1.387,1.3871,1.3854,1.3854
2014-05-07,1.3929,1.3936,1.3916,1.3931
2014-05-08,1.3911,1.3927,1.3905,1.3925
2014-05-09,1.3843,1.3844,1.3824,1.3835
2014-05-12,1.3761,1.3775,1.375,1.3771
2014-05-13,1.3756,1.3771,1.3753,1.377
2014-05-14,1.3708,1.373,1.3698,1.3717
2014-05-15,1.3717,1.3723,1.3666,1.3675
2014-05-16,1.3717,1.3727,1.3708,1.3719
2014-05-19,1.3703,1.3724,1.3696,1.3718
2014-05-20,1.3712,1.3714,1.3693,1.3696
2014-05-21,1.3703,1.3723,1.3699,1.3717
2014-05-22,1.3683,1.3687,1.3652,1.3681
2014-05-23,1.3654,1.3655,1.363,1.3645
2014-05-26,1.3628,1.3645,1.3616,1.3642
2014-05-27,1.3651,1.3669,1.3644,1.3647
2014-05-28,1.3634,1.3638,1.3618,1.3621
2014-05-29,1.3592,1.361,1.3587,1.3593
2014-05-30,1.3603,1.3616,1.3599,1.3612
2014-06-02,1.3629,1.3635,1.3603,1.3608
2014-06-03,1.3597,1.3608,1.3594,1.3605
2014-06-04,1.3621,1.363,1.3605,1.3611
2014-06-05,1.3603,1.3613,1.3594,1.361
2014-06-06,1.3661,1.3665,1.3645,1.3648
2014-06-09,1.3648,1.3669,1.3642,1.3649
2014-06-10,1.3592,1.3602,1.3585,1.3592
2014-06-11,1.3539,1.3547,1.3522,1.3538
2014-06-12,1.3536,1.3548,1.353,1.3533
2014-06-13,1.355,1.3578,1.3548,1.3575
2014-06-16,1.3536,1.3552,1.3515,1.3527
2014-06-17,1.3576,1.3587,1.3553,1.3561
2014-06-18,1.3549,1.3556,1.3542,1.3548
2014-06-19,1.359,1.3628,1.3584,1.3618
2014-06-20,1.361,1.3634,1.3606,1.3611
2014-06-23,1.3592,1.3614,1.3587,1.3592
2014-06-24,1.36,1.3612,1.3593,1.3606
2014-06-25,1.3607,1.3617,1.3602,1.3612
2014-06-26,1.3628,1.364,1.3623,1.3624
2014-06-27,1.3611,1.3635,1.3611,1.362
2014-06-30,1.3644,1.366,1.3641,1.3652
2014-07-01,1.3691,1.3695,1.3679,1.3693
2014-07-02,1.3681,1.3682,1.3668,1.3671
2014-07-03,1.3654,1.3663,1.3645,1.3661
2014-07-04,1.3609,1.3611,1.359,1.3592
2014-07-07,1.3589,1.3593,1.3576,1.3586
2014-07-08,1.3607,1.361,1.3589,1.3592
2014-07-09,1.3617,1.363,1.3611,1.3615
2014-07-10,1.3643,1.3651,1.3633,1.3635
2014-07-11,1.3604,1.3612,1.3596,1.3605
2014-07-14,1.3603,1.364,1.3598,1.3636
2014-07-15,1.3622,1.3626,1.3606,1.3619
2014-07-16,1.3571,1.3571,1.3554,1.3554
2014-07-17,1.3528,1.3535,1.3521,1.3534
2014-07-18,1.3519,1.3534,1.3513,1.3531
2014-07-22,1.3523,1.353,1.3504,1.3504
2014-07-23,1.3467,1.347,1.3455,1.3457
2014-07-24,1.3461,1.3476,1.3439,1.3474
2014-07-25,1.3466,1.3475,1.3453,1.3465
2014-07-28,1.3429,1.3438,1.3428,1.3432
2014-07-29,1.3438,1.344,1.3428,1.3433
2014-07-30,1.3411,1.3415,1.3395,1.3399
2014-07-31,1.3395,1.34,1.3386,1.3396
2014-08-01,1.3389,1.3392,1.338,1.338
2014-08-04,1.3429,1.343,1.3418,1.343
2014-08-05,1.3422,1.3424,1.3404,1.3409
2014-08-06,1.3371,1.3373,1.3349,1.3372
2014-08-07,1.338,1.3391,1.3371,1.3373
2014-08-08,1.3358,1.3407,1.3344,1.3381
2014-08-11,1.3404,1.3408,1.3388,1.3397
2014-08-12,1.3382,1.3386,1.3361,1.3367
2014-08-13,1.3366,1.3373,1.335,1.3352
2014-08-14,1.3367,1.337,1.3348,1.336
2014-08-15,1.3361,1.3375,1.3359,1.3377
2014-08-18,1.339,1.3399,1.3382,1.3386
2014-08-19,1.3361,1.3363,1.3343,1.3352
2014-08-20,1.332,1.3324,1.3285,1.3294
2014-08-21,1.326,1.3278,1.3242,1.3275
2014-08-22,1.3278,1.3297,1.3274,1.3287
2014-08-25,1.3198,1.3208,1.3184,1.3189
2014-08-26,1.3187,1.3214,1.3179,1.3194
2014-08-27,1.317,1.3188,1.3153,1.3186
2014-08-28,1.3193,1.3221,1.3188,1.3199
2014-08-29,1.3184,1.3187,1.3161,1.317
2014-09-01,1.3127,1.3135,1.3119,1.3132
2014-09-02,1.3132,1.3136,1.3115,1.3127
2014-09-03,1.3131,1.315,1.3123,1.3127
2014-09-04,1.3149,1.3154,1.3137,1.3143
2014-09-05,1.2931,1.2945,1.2922,1.2938
2014-09-08,1.2952,1.2959,1.2932,1.2943
2014-09-09,1.2892,1.29,1.2867,1.2877
2014-09-10,1.2942,1.2951,1.2923,1.2932
2014-09-11,1.2917,1.2937,1.2897,1.2936
2014-09-12,1.2923,1.2932,1.2914,1.2929
2014-09-16,1.2939,1.296,1.2923,1.2943
2014-09-17,1.2958,1.2961,1.2944,1.296
2014-09-18,1.2849,1.2886,1.2835,1.2888
2014-09-19,1.2921,1.2929,1.2885,1.289
2014-09-22,1.284,1.2867,1.2827,1.2854
2014-09-24,1.2849,1.2863,1.284,1.286
2014-09-25,1.2777,1.2783,1.2715,1.2717
2014-09-26,1.2755,1.2761,1.2728,1.2747
2014-09-29,1.2676,1.2696,1.2664,1.2678
2014-09-30,1.269,1.2703,1.2682,1.2685
2014-10-01,1.2628,1.2632,1.259,1.2596
2014-10-02,1.2622,1.2675,1.2615,1.2625
2014-10-03,1.2669,1.2671,1.2642,1.2643
2014-10-06,1.2513,1.2537,1.2509,1.2538
2014-10-07,1.2643,1.2664,1.2605,1.264
2014-10-08,1.2666,1.2683,1.2624,1.2653
2014-10-09,1.2741,1.279,1.2719,1.2785
2014-10-10,1.2689,1.2716,1.266,1.2667
2014-10-14,1.2722,1.2749,1.269,1.27
2014-10-15,1.2642,1.2661,1.2625,1.2646
2014-10-16,1.2818,1.2845,1.2774,1.2794
2014-10-17,1.2805,1.2815,1.2783,1.2786
2014-10-20,1.2748,1.2773,1.2731,1.2769
2014-10-21,1.2793,1.284,1.2789,1.2829
2014-10-22,1.2713,1.274,1.2704,1.2715
2014-10-23,1.2643,1.2656,1.2614,1.2641
2014-10-24,1.265,1.2665,1.2635,1.2641
2014-10-27,1.2676,1.2714,1.2673,1.2692
2014-10-28,1.2703,1.2719,1.2696,1.2714
2014-10-29,1.2738,1.2747,1.2729,1.2738
2014-10-30,1.2633,1.2639,1.2585,1.259
2014-10-31,1.2609,1.2617,1.2541,1.2569
2014-11-04,1.2492,1.2531,1.2483,1.2506
2014-11-05,1.2552,1.2567,1.2516,1.2517
2014-11-06,1.2478,1.253,1.2473,1.2506
2014-11-07,1.2381,1.2396,1.2368,1.2385
2014-11-10,1.246,1.249,1.2454,1.2474
2014-11-11,1.2427,1.2441,1.2405,1.2408
2014-11-12,1.2476,1.2497,1.2455,1.2496
2014-11-13,1.243,1.2456,1.2427,1.2453
2014-11-14,1.2474,1.2478,1.2426,1.2451
2014-11-17,1.2521,1.258,1.2514,1.2531
2014-11-18,1.2451,1.2495,1.2443,1.249
2014-11-19,1.2532,1.2536,1.2513,1.2537
2014-11-20,1.254,1.2553,1.2524,1.2536
2014-11-21,1.2543,1.2568,1.2534,1.2545
2014-11-25,1.2435,1.2442,1.2416,1.2422
2014-11-26,1.248,1.2485,1.2466,1.2468
2014-11-27,1.2504,1.2524,1.2496,1.2513
2014-11-28,1.246,1.2466,1.2437,1.2439
2014-12-01,1.2437,1.2457,1.2423,1.2423
2014-12-02,1.247,1.2476,1.245,1.2454
2014-12-03,1.2388,1.239,1.2363,1.2374
2014-12-04,1.2313,1.232,1.2296,1.2305
2014-12-05,1.2386,1.2393,1.2366,1.2381
2014-12-08,1.2294,1.2304,1.2261,1.227
2014-12-09,1.2315,1.2347,1.2293,1.2347
2014-12-10,1.2388,1.2398,1.2362,1.2388
2014-12-11,1.2481,1.2496,1.2431,1.2486
2014-12-12,1.2393,1.241,1.2385,1.2401
2014-12-15,1.2464,1.2478,1.2434,1.2455
2014-12-16,1.244,1.2464,1.2436,1.2454
2014-12-17,1.251,1.2516,1.246,1.2463
2014-12-18,1.2337,1.2353,1.2278,1.2317
2014-12-19,1.2289,1.2299,1.2274,1.2291
2014-12-22,1.2225,1.2267,1.222,1.2268
2014-12-24,1.2176,1.2192,1.217,1.2188
2014-12-25,1.2193,1.2229,1.2189,1.2229
2014-12-26,1.2209,1.2225,1.2205,1.2206
2014-12-29,1.2169,1.2201,1.2168,1.218
2014-12-30,1.2154,1.2165,1.2123,1.2163
2015-01-05,1.1947,1.1976,1.1875,1.1955
2015-01-06,1.1937,1.1968,1.1929,1.1942
2015-01-07,1.1873,1.189,1.185,1.1887
2015-01-08,1.1833,1.1848,1.1804,1.182
2015-01-09,1.1792,1.1814,1.1785,1.1794
2015-01-13,1.1832,1.1859,1.182,1.1851
2015-01-14,1.1777,1.1807,1.1764,1.18
2015-01-15,1.1784,1.179,1.176,1.1777
2015-01-16,1.1637,1.1648,1.1602,1.1632
2015-01-19,1.1562,1.1585,1.1553,1.156
2015-01-20,1.1594,1.1607,1.1568,1.1591
2015-01-21,1.1545,1.1588,1.1542,1.1557
2015-01-22,1.1615,1.1628,1.1576,1.1578
2015-01-23,1.1347,1.1374,1.1315,1.1346
2015-01-26,1.1143,1.124,1.1099,1.1238
2015-01-27,1.125,1.1258,1.1225,1.125
2015-01-28,1.1367,1.1384,1.1331,1.1344
2015-01-29,1.1283,1.1305,1.1264,1.1289
2015-01-30,1.1334,1.1345,1.1318,1.1336
2015-02-02,1.1307,1.1325,1.1294,1.1316
2015-02-03,1.1336,1.1351,1.1322,1.1332
2015-02-04,1.1457,1.1484,1.1456,1.1467
2015-02-05,1.1316,1.1392,1.1304,1.1384
2015-02-06,1.1471,1.1485,1.1448,1.1449
2015-02-09,1.1314,1.1345,1.1297,1.1344
2015-02-10,1.1324,1.1345,1.131,1.133
2015-02-12,1.131,1.1353,1.1304,1.1326
2015-02-13,1.1404,1.1439,1.1394,1.143
2015-02-16,1.1397,1.1428,1.139,1.1429
2015-02-17,1.1333,1.1366,1.1322,1.1352
2015-02-18,1.1404,1.1416,1.1389,1.1389
2015-02-19,1.14,1.1424,1.1399,1.141
2015-02-20,1.1366,1.1372,1.134,1.1357
2015-02-23,1.138,1.1393,1.1348,1.1357
2015-02-24,1.1334,1.1341,1.1323,1.133
2015-02-25,1.1339,1.1387,1.1338,1.1373
2015-02-26,1.1364,1.1373,1.1349,1.1352
2015-02-27,1.1203,1.1217,1.1193,1.1215
2015-03-02,1.1163,1.1187,1.116,1.1179
2015-03-03,1.1177,1.1213,1.1177,1.1204
2015-03-04,1.1183,1.1185,1.1163,1.1176
2015-03-05,1.108,1.1085,1.1027,1.1052
2015-03-06,1.1032,1.1033,1.1012,1.1025
2015-03-09,1.0844,1.0868,1.0822,1.0865
2015-03-10,1.0835,1.085,1.0785,1.0803
2015-03-11,1.0707,1.0716,1.0666,1.0683
2015-03-12,1.055,1.064,1.0494,1.0636
2015-03-13,1.0628,1.0628,1.0565,1.0612
2015-03-16,1.0484,1.0549,1.048,1.0531
2015-03-17,1.0572,1.0616,1.0551,1.0612
2015-03-18,1.0595,1.0619,1.058,1.0613
2015-03-19,1.0849,1.092,1.0684,1.071
2015-03-20,1.067,1.0695,1.0655,1.067
2015-03-23,1.0826,1.0866,1.0785,1.0791
2015-03-24,1.0945,1.0966,1.0905,1.0952
2015-03-25,1.0905,1.0954,1.0901,1.0952
2015-03-26,1.0965,1.1015,1.0958,1.1013
2015-03-27,1.0885,1.0896,1.0803,1.081
2015-03-30,1.0883,1.0895,1.0821,1.0832
2015-03-31,1.0829,1.0846,1.0747,1.0752
2015-04-01,1.074,1.0792,1.0731,1.0754
2015-04-02,1.077,1.0842,1.075,1.0817
2015-04-03,1.087,1.0887,1.0864,1.0873
2015-04-06,1.0995,1.1017,1.0968,1.0984
2015-04-07,1.0935,1.0955,1.0912,1.0921
2015-04-08,1.0822,1.088,1.0813,1.0869
2015-04-09,1.0784,1.0788,1.0731,1.0744
2015-04-10,1.0667,1.0684,1.0607,1.0613
2015-04-13,1.0607,1.062,1.0562,1.0565
2015-04-14,1.0572,1.0594,1.0532,1.0548
2015-04-15,1.0646,1.0662,1.0605,1.0605
2015-04-16,1.0676,1.0748,1.0628,1.0638
2015-04-17,1.0759,1.0802,1.0738,1.0787
2015-04-20,1.0809,1.0818,1.0768,1.0781
2015-04-21,1.0749,1.0751,1.066,1.0664
2015-04-22,1.0738,1.0775,1.0716,1.0752
2015-04-23,1.0725,1.0728,1.0667,1.0684
2015-04-24,1.0814,1.0897,1.0785,1.0878
2015-04-27,1.0867,1.0886,1.084,1.0856
2015-04-28,1.0876,1.09,1.0862,1.0881
2015-04-30,1.1112,1.123,1.1072,1.1221
2015-05-01,1.1212,1.1266,1.12,1.1257
2015-05-07,1.134,1.1381,1.1325,1.1367
2015-05-08,1.1245,1.126,1.1183,1.1216
2015-05-11,1.1195,1.1204,1.1133,1.1158
2015-05-12,1.1146,1.1236,1.1134,1.1227
2015-05-13,1.1219,1.1265,1.1213,1.1251
2015-05-14,1.1347,1.143,1.134,1.139
2015-05-15,1.1402,1.1421,1.1371,1.1385
2015-05-18,1.1444,1.1447,1.138,1.1391
2015-05-19,1.1324,1.1326,1.116,1.1183
2015-05-20,1.1143,1.1153,1.1064,1.1101
2015-05-21,1.1102,1.1159,1.108,1.1134
2015-05-22,1.111,1.1175,1.1105,1.1168
2015-05-25,1.0992,1.1009,1.0968,1.0973
2015-05-26,1.0969,1.0981,1.0885,1.09
2015-05-27,1.0887,1.0928,1.0865,1.0919
2015-05-28,1.0899,1.0948,1.089,1.0942
2015-05-29,1.0964,1.0974,1.0926,1.0963
2015-06-01,1.0957,1.0981,1.0904,1.0907
2015-06-02,1.0923,1.0993,1.0916,1.0949
2015-06-03,1.1148,1.1189,1.1124,1.114
2015-06-04,1.1261,1.1275,1.1235,1.126
2015-06-05,1.1208,1.128,1.118,1.1275
2015-06-08,1.1102,1.1178,1.1085,1.1167
2015-06-09,1.128,1.1347,1.1255,1.1292
2015-06-10,1.1293,1.1372,1.1272,1.1361
2015-06-11,1.131,1.1325,1.1252,1.1263
2015-06-12,1.1246,1.1267,1.1218,1.122
2015-06-15,1.1224,1.1242,1.119,1.1235
2015-06-16,1.1276,1.133,1.126,1.1293
2015-06-17,1.1242,1.1275,1.1239,1.1271
2015-06-18,1.1363,1.138,1.1331,1.138
2015-06-19,1.1372,1.1394,1.1308,1.1317
2015-06-22,1.1361,1.1404,1.1325,1.1322
2015-06-23,1.1345,1.1347,1.1241,1.1259
2015-06-24,1.1174,1.1225,1.116,1.1222
2015-06-25,1.1206,1.1225,1.1184,1.1205
2015-06-26,1.1203,1.121,1.1179,1.1205
2015-06-29,1.0976,1.111,1.0955,1.1071
2015-06-30,1.1219,1.123,1.1156,1.1169
2015-07-01,1.1133,1.1148,1.11,1.1113
2015-07-02,1.1037,1.1085,1.1033,1.1059
2015-07-03,1.1086,1.1113,1.1082,1.1102
2015-07-06,1.0995,1.1086,1.0978,1.1081
2015-07-07,1.1048,1.1056,1.1,1.1006
2015-07-08,1.1008,1.1056,1.0975,1.1047
2015-07-09,1.1071,1.1125,1.1036,1.1036
2015-07-10,1.1061,1.1135,1.1045,1.1115
2015-07-13,1.113,1.1195,1.1085,1.1098
2015-07-14,1.0983,1.1013,1.0965,1.0994
2015-07-15,1.1006,1.1025,1.0987,1.1016
2015-07-16,1.0938,1.0961,1.0897,1.09
2015-07-17,1.0883,1.0907,1.0875,1.0888
2015-07-21,1.0835,1.0835,1.0813,1.0828
2015-07-22,1.0936,1.0965,1.0925,1.0948
2015-07-23,1.0925,1.1003,1.0922,1.0986
2015-07-24,1.0988,1.0994,1.0937,1.0942
2015-07-27,1.0972,1.1112,1.097,1.1087
2015-07-28,1.1088,1.1099,1.1053,1.106
2015-07-29,1.1065,1.1084,1.103,1.1043
2015-07-30,1.0982,1.0989,1.0943,1.0965
2015-07-31,1.094,1.0967,1.0922,1.0935
2015-08-03,1.0968,1.0995,1.0966,1.097
2015-08-04,1.0952,1.0976,1.0932,1.0973
2015-08-05,1.0885,1.0893,1.0848,1.0864
2015-08-06,1.0903,1.0945,1.0887,1.0891
2015-08-07,1.0922,1.095,1.091,1.094
2015-08-10,1.0958,1.0981,1.095,1.096
2015-08-11,1.1016,1.1041,1.0961,1.1038
2015-08-12,1.1042,1.1121,1.1024,1.1116
2015-08-13,1.1155,1.1188,1.1108,1.1113
2015-08-14,1.1158,1.117,1.1125,1.1128
2015-08-17,1.1095,1.1116,1.1063,1.1079
2015-08-18,1.1076,1.1093,1.1051,1.1088
2015-08-19,1.103,1.1071,1.1026,1.1058
2015-08-20,1.1119,1.1149,1.1108,1.1123
2015-08-21,1.1235,1.1295,1.1229,1.1251
2015-08-24,1.1377,1.1499,1.137,1.1484
2015-08-25,1.1581,1.1604,1.1525,1.153
2015-08-26,1.1554,1.1561,1.1468,1.1514
2015-08-27,1.1339,1.1364,1.13,1.1309
2015-08-28,1.1244,1.1305,1.1233,1.1297
2015-08-31,1.1211,1.1263,1.1177,1.1217
2015-09-01,1.1225,1.1331,1.121,1.132
2015-09-02,1.1296,1.1311,1.1245,1.1258
2015-09-03,1.1213,1.1239,1.1205,1.1236
2015-09-04,1.1124,1.1144,1.1116,1.1145
2015-09-07,1.1154,1.1175,1.1122,1.1157
2015-09-08,1.116,1.1229,1.1154,1.118
2015-09-09,1.1207,1.1216,1.1147,1.1179
2015-09-10,1.1219,1.1245,1.1183,1.1191
2015-09-11,1.1282,1.1309,1.1274,1.1286
2015-09-14,1.1343,1.1373,1.133,1.1338
2015-09-15,1.1308,1.1329,1.1285,1.1308
2015-09-16,1.1271,1.1298,1.1247,1.1265
2015-09-17,1.1291,1.1326,1.1285,1.1323
2015-09-18,1.1402,1.1436,1.1391,1.1434
2015-09-24,1.1188,1.1219,1.1164,1.1212
2015-09-25,1.118,1.1188,1.1127,1.1127
2015-09-28,1.1199,1.1214,1.1166,1.1191
2015-09-29,1.1231,1.1282,1.1229,1.1261
2015-09-30,1.1254,1.126,1.1213,1.123
2015-10-01,1.1171,1.1176,1.1137,1.1145
2015-10-02,1.1192,1.1204,1.116,1.1166
2015-10-05,1.1219,1.126,1.1208,1.1249
2015-10-06,1.1196,1.1217,1.1173,1.1217
2015-10-07,1.1269,1.1284,1.1225,1.1234
2015-10-08,1.1238,1.1306,1.1235,1.1291
