"Date","外貨準備","外貨準備:外貨","外貨準備:外貨:(a)証券","外貨準備:外貨:(a)証券うち:本邦発行体分","外貨準備:外貨:(b)預金","外貨準備:外貨:(b)預金:外国中央銀行及びBISへの預金","外貨準備:外貨:(b)預金:本邦金融機関への預金","外貨準備:外貨:(b)預金:本邦金融機関への預金:うち:海外拠点分","外貨準備:外貨:(b)預金:外国金融機関への預金","外貨準備:外貨:(b)預金:外国金融機関への預金:うち:本邦内拠点分","外貨準備:IMFリザーブポジション","外貨準備:SDR","外貨準備:金","外貨準備:その他外貨準備","外貨準備:その他外貨準備:(a)金融派生商品","外貨準備:その他外貨準備:(b)非銀行非居住者に対する貸付","外貨準備:その他外貨準備:(c)その他"
2004-12-01,87.6723466472,85.5671755456,72.6047861392,,12.9623894064,0.727191852,4.8243807192,,7.4108168352,7.4108168352,0.6956334904,0.2908767408,1.1186608704,,,,
2005-01-01,86.906267406,84.863939223,72.026403498,,12.837535725,0.37512783,4.671633246,,7.790774649,7.790774649,0.685254171,0.283774386,1.073299626,,,,
2005-02-01,88.2123165288,86.1047221602,73.1075928786,,12.9971292816,0.3797930598,4.528866951,,8.0884692708,8.0884692708,0.6886438404,0.2946833136,1.1242672146,,,,
2005-03-01,88.1734216874,86.1564335365,73.2709916219,,12.8854419146,0.3750210709,4.4158389022,,8.0945819415,8.0945819415,0.6223686759,0.2875547476,1.1070647274,,,,
2005-04-01,90.4287968738,88.3498803166,75.2829560966,,13.06692422,0.555263884,4.2955771474,,8.2160831886,8.2160831886,0.6364095906,0.2934966244,1.1490103422,,,,
2005-05-01,89.8030449536,87.8199478528,74.689657712,,13.1302901408,0.7114163648,4.5472446368,,7.8716291392,7.8716291392,0.6098311392,0.2864213024,1.0868446592,,,,
2005-06-01,91.7323712001,89.7129338391,76.520037645,,13.1928961941,0.7824368235,4.5150791487,,7.8953802219,7.8953802219,0.5647247289,0.2852441679,1.1694684642,,,,
2005-07-01,93.971304923,91.9893921125,78.382227862,,13.6071642505,0.8567801355,4.684358347,,8.066025768,8.066025768,0.507597169,0.2927584025,1.181557239,,,,
2005-08-01,93.768430079,91.7902328265,78.2400517245,,13.550181102,0.875782267,4.4628616685,,8.2115371665,8.2115371665,0.5042550335,0.2949875355,1.1789546835,,,,
2005-09-01,93.837104557,91.756045345,78.239728172,,13.516317173,0.832623915,4.596284241,,8.087409017,8.087409017,0.494012399,0.291891136,1.295155677,,,,
2005-10-01,96.696226144,94.557815532,80.4537937135,,14.1040218185,0.9811003995,4.6948313345,,8.4280900845,8.4280900845,0.508871885,0.2992350475,1.3303036795,,,,
2005-11-01,99.888467672,97.637960126,83.164302774,,14.473657352,0.94703973,4.738041546,,8.788576076,8.788576076,0.49809907,0.3079804,1.444428076,,,,
2005-12-01,100.3254511728,98.1831771312,83.6654915488,,14.5176855824,0.9318252384,4.669195496,,8.916664848,8.916664848,0.3409347872,0.306225304,1.4951139504,,,,
2006-01-01,98.347408849,96.174141119,82.0519425515,,14.1221985675,0.8696535215,4.698969738,,8.553575308,8.553575308,0.255664971,0.3017400945,1.6158626645,,,,
2006-02-01,100.188260909,98.010906032,83.7025234715,,14.3083825605,0.9632738665,4.3439844485,,9.0011242455,9.0011242455,0.259057379,0.3060837185,1.6122137795,,,,
2006-03-01,99.924203934,97.6511256144,83.291866338,,14.3592592764,0.9055018938,3.7591053234,,9.6946520592,9.6946520592,0.250974492,0.3058605024,1.6791835404,0.0370597848,,,0.0370597848
2006-04-01,100.708100819,98.248236485,83.9923322615,,14.2559042235,0.8903135475,3.2347473545,,10.1308433215,10.1308433215,0.2557968575,0.3117560785,1.854849158,0.03746224,,,0.03746224
2006-05-01,96.547665816,94.166688861,80.3839495725,,13.7827392885,0.889598241,2.6409738285,,10.252167219,10.252167219,0.2452484475,0.305024265,1.795062213,0.0356420295,,,0.0356420295
2006-06-01,99.13664075,96.7467095,82.7762145,,13.970495,0.898545375,2.882016375,,10.18993325,10.18993325,0.313499375,0.309831375,1.73014975,0.03645075,,,0.03645075
2006-07-01,100.941646446,98.4714102,84.21354648,,14.25786372,0.920231883,2.987135901,,10.350495936,10.350495936,0.317664648,0.313844337,1.801450287,0.037276974,,,0.037276974
