"Date","合計","衣料品","衣料品:紳士服・洋品","衣料品:婦人･子供服・洋品","衣料品:その他の衣料品","衣料品:身の回り品","飲食料品","その他","その他:家具","その他:家庭用電気機械器具","その他:家庭用品","その他:その他の商品","その他:食堂･喫茶"
1997-10-01,9204.97,5163.66,961.91,2867.61,431.53,902.61,1700.99,2340.31,267.3,90.71,355.47,1401.58,225.25
1997-11-01,9278,4904.4,1013.39,2657.71,414.01,819.29,2004.8,2368.79,254.41,87.86,360.65,1439.65,226.22
1997-12-01,13637.15,5722.05,1291.72,2791.89,486.39,1152.05,4764.13,3150.98,311.13,103.69,455.52,2011.47,269.17
1998-01-01,8882.65,5175.86,963.59,2979.11,360.61,872.56,1603.59,2103.21,216.49,71.55,303.05,1284.87,227.24
1998-02-01,7102.33,3413.42,603.85,1856.93,319.09,633.55,1608.25,2080.67,308.95,66.98,282.41,1232.67,189.67
1998-03-01,9750.57,5360.92,851.78,3061.19,407.86,1040.08,1807.57,2582.07,292.62,90.59,371.47,1576.95,250.44
1998-04-01,8386.52,4532.97,807.27,2526.16,351.01,848.53,1586.64,2266.91,253.95,72.5,343.92,1373.5,223.05
1998-05-01,8392.81,4526.59,824.62,2463.86,346.48,891.62,1623.23,2242.99,238.61,74.97,338.26,1359.4,231.75
1998-06-01,8128.96,4048.61,810.11,2075.54,333,829.96,1911.65,2168.7,226.79,81.14,315.33,1331.16,214.28
1998-07-01,10713.49,4906.59,830.11,2758.12,394.13,924.22,3397.84,2409.06,266.06,82.05,319.22,1475.91,265.82
1998-08-01,7155.17,3229.74,490.88,1758.1,299.82,680.94,1842.06,2083.37,262.08,69.09,266.22,1228.12,257.85
1998-09-01,7478.23,3888.07,535.19,2215.69,319.07,818.13,1517.26,2072.9,221.86,70.48,290.63,1281.18,208.74
1998-10-01,8756.06,4874.25,850.44,2730.43,382.61,910.77,1689.64,2192.16,232.5,80.96,330.3,1334.81,213.6
1998-11-01,9026.82,4765.35,957.25,2600.72,372.03,835.35,1997.78,2263.69,239.61,90.21,328.66,1389.21,216
1998-12-01,12799.48,5370.35,1163.44,2629.02,435.4,1142.5,4466.72,2962.4,290.74,94.17,425.46,1895.23,256.81
1999-01-01,8699.66,5044.91,923.57,2898.63,339.64,883.08,1592.35,2062.4,209.3,63.12,288.59,1281.61,219.78
1999-02-01,6896.9,3324.67,565.76,1817.85,292.17,648.88,1598.69,1973.55,260.69,59.12,270.75,1201.93,181.06
1999-03-01,8982.55,4884.79,738.53,2804.64,362.61,979.02,1748.24,2349.52,259.04,73.09,337.49,1448.76,231.15
1999-04-01,8046.74,4295.7,721.24,2426.53,309.31,838.61,1595.55,2155.49,235.99,65.82,325.01,1317.53,211.14
1999-05-01,8165.47,4396.52,775.36,2397.15,313.6,910.41,1609.89,2159.06,225.94,65.12,318.7,1324.64,224.68
1999-06-01,7937.29,4004.25,800.97,2051.25,307.52,844.52,1869.18,2063.85,211.28,71.55,297.23,1277.93,205.88
1999-07-01,10455.1,4880.69,807.89,2735.02,360.55,977.23,3230.86,2343.55,235.41,70,309.26,1474.99,253.89
1999-08-01,6931.67,3096.08,435.23,1707.33,270.8,682.72,1827.12,2008.46,256.89,59.45,252.57,1191.66,247.89
1999-09-01,7088.5,3637.2,474.07,2085.31,294.87,782.94,1496.03,1955.28,199.74,62.69,267.3,1224.62,200.93
1999-10-01,8604.97,4814.18,820.45,2725.58,353.1,915.04,1660.09,2130.71,209.55,81.27,312.16,1317.75,209.97
1999-11-01,8579.96,4471.95,849.18,2475.6,338.47,808.7,1961.99,2146.02,207.08,73.92,318.73,1345.27,201.02
1999-12-01,12465,5268.12,1107.23,2612.41,403.14,1145.34,4344.48,2852.4,252.23,79,414.16,1860.25,246.75
2000-01-01,8479.29,4904.41,849.51,2860.11,309.94,884.84,1570.66,2004.23,194.11,60.89,286.2,1247.11,215.92
2000-02-01,6974.38,3348.66,542.57,1856.43,279.73,669.93,1620.12,2005.6,298.15,60.42,267.06,1197.1,182.87
2000-03-01,8769.13,4726.73,654.68,2749.53,333.61,988.92,1745.44,2296.96,243.49,69.32,333.91,1425.33,224.91
2000-04-01,7959.65,4269.29,679.16,2423.16,290.68,876.29,1583.27,2107.09,214.63,64.79,313.04,1307.36,207.28
2000-05-01,7856.67,4193.61,699.99,2304.78,289.86,898.99,1600.21,2062.85,210.53,64.86,304.65,1271.47,211.32
2000-06-01,7662.96,3778.43,721.09,1961.61,281.97,813.76,1893.77,1990.76,212.01,70.02,288.29,1223.62,196.82
2000-07-01,9885.33,4587.91,730.52,2587.83,334.92,934.64,3111.81,2185.6,219.98,74.77,294.56,1352.77,243.53
2000-08-01,6615.41,2920.82,379.39,1625.35,251.81,664.27,1805.82,1888.78,239.58,59.35,244.47,1112.79,232.59
2000-09-01,7050.45,3670.78,457.95,2110.47,267.36,835,1537.04,1842.64,177.51,55.11,259.49,1159.79,190.73
2000-10-01,8304.72,4645.72,751.35,2657.39,326.56,910.42,1657.92,2001.08,201.98,77.76,289.68,1232.43,199.23
2000-11-01,8383.18,4366.19,786.05,2436.33,318.88,824.93,1988.7,2028.29,203.73,71.23,296.76,1260.48,196.1
2000-12-01,12173.43,5243.34,1029.73,2594.04,386.48,1233.1,4187.09,2743.01,253.27,81.79,404.54,1764.18,239.23
2001-01-01,8070.23,4639.68,782.71,2712.02,284.91,860.04,1581.83,1848.72,179.18,58.7,262.19,1145.82,202.82
2001-02-01,6578.7,3169.11,482,1765.42,251.9,669.79,1591.94,1817.65,232.3,58.67,249.41,1103.36,173.91
2001-03-01,8456.46,4535.25,609.41,2654.61,297.99,973.24,1733.29,2187.92,214.55,80.53,300.82,1375.35,216.66
2001-04-01,7668.55,4107.88,629.41,2334.37,269.76,874.34,1556.64,2004.04,196.65,57.41,286.92,1263.55,199.5
2001-05-01,7570.4,4022.5,642.56,2219.16,267.47,893.32,1583.05,1964.85,205.45,52.03,283.38,1223.16,200.82
2001-06-01,7535.27,3743.48,694.22,1940.48,267.3,841.49,1895.75,1896.04,182.87,60.26,272.83,1186.1,193.98
2001-07-01,9386.54,4357.52,662.65,2440.03,312.73,942.11,2939.4,2089.62,208.98,62.25,274.49,1308.47,235.43
2001-08-01,6347.38,2806.59,346.41,1544.59,232.15,683.44,1762.7,1778.09,205.27,46.15,227.94,1079.71,219.01
2001-09-01,6996.26,3735.32,462.43,2156.17,262.65,854.07,1497.39,1763.55,148.68,45.54,246.71,1135.08,187.53
2001-10-01,7861.5,4375.03,670.97,2503.24,300.26,900.56,1608.23,1878.24,169.55,63.14,266.74,1184.05,194.75
2001-11-01,8357.1,4366.56,755.38,2441.18,299.3,870.71,2032.08,1958.46,177.1,59.16,281.39,1246.78,194.03
2001-12-01,11432.92,4897.13,914.59,2424.61,348.69,1209.24,3951.88,2583.9,207.95,67.78,372.28,1701.93,233.96
2002-01-01,7957.28,4601.49,721.34,2696.59,271.33,912.22,1562.66,1793.14,145.25,48.34,258.59,1135.9,205.07
2002-02-01,6229.65,2988.19,425.27,1652.52,230.1,680.29,1548.51,1692.96,177.53,45.67,230.25,1073.15,166.36
2002-03-01,8417.53,4623.35,602.15,2728.87,277.18,1015.14,1712.76,2081.42,188.78,51.8,282.59,1347.59,210.65
2002-04-01,7425.03,4005.96,588.15,2281.52,250.21,886.06,1530.73,1888.35,166.1,43.3,264.47,1224.32,190.16
2002-05-01,7330.84,3880.1,585.6,2139.41,253.07,902.01,1573.48,1877.26,149.93,47.41,268.52,1211.97,199.44
2002-06-01,7449.91,3683.13,668.22,1919.3,253.68,841.93,1934.6,1832.18,154.84,48.88,256.25,1183.37,188.84
2002-07-01,8831.15,4136.33,600.13,2338.28,292.48,905.43,2757.68,1937.15,170.04,52.58,254.72,1241.85,217.95
2002-08-01,6351.66,2864.66,351.24,1573.16,221.72,718.54,1751.19,1735.82,169.06,44.84,219.08,1080.48,222.36
2002-09-01,6914.97,3704.57,454.11,2142.17,243.51,864.77,1499.05,1711.35,134.7,42.41,232.82,1116.58,184.83
2002-10-01,7573.71,4215.49,638.29,2406.51,281.92,888.78,1572.88,1785.33,151.97,47.68,244.08,1161.06,180.53
2002-11-01,8291.44,4317.75,754.11,2403.93,284.9,874.81,2068.35,1905.33,165.14,52.59,259.93,1242.78,184.89
2002-12-01,10878.64,4649.41,840.15,2286.23,318.35,1204.69,3778.56,2450.67,183.2,56.03,338.29,1654.64,218.5
2003-01-01,7777.58,4527.73,695.49,2672.76,256.5,902.97,1548.06,1701.8,129.35,42.46,232.65,1107,190.33
2003-02-01,6201.37,2997.99,423.62,1661.35,216.32,696.7,1563.05,1640.33,169.98,38.17,217.38,1053.51,161.3
2003-03-01,8124.61,4388.96,562.18,2577.76,258.74,990.28,1733.38,2002.27,163.14,45.49,270.13,1311.76,211.75
2003-04-01,7073.02,3807.74,552.29,2177.52,231.87,846.07,1498.15,1767.13,153.21,35.53,242.89,1151.21,184.3
2003-05-01,7115.79,3801.22,574.57,2090.1,237.36,899.18,1550.9,1763.67,140.45,37.99,251.82,1145.87,187.55
2003-06-01,7296.39,3628.89,646.84,1892.84,243.29,845.91,1913.36,1754.15,138.26,40.34,237.77,1153.77,184
2003-07-01,8651.8,4140.15,581.98,2351.99,277.65,928.53,2652.09,1859.56,148.88,39.91,237.78,1228.27,204.73
2003-08-01,6261.51,2858.36,348.06,1555.55,213.44,741.32,1719.38,1683.77,161.69,35.41,203.81,1071.8,211.06
2003-09-01,6560.74,3440.85,421.4,1969.46,225.36,824.64,1449.72,1670.17,122.25,34.93,216.93,1114.41,181.65
2003-10-01,7586.94,4277.44,661.32,2452.1,259.28,904.73,1573.39,1736.11,139.79,38.36,236.85,1138.84,182.27
2003-11-01,7915.68,4042.62,693.34,2235.84,259.93,853.52,2062.85,1810.21,142.7,42.43,244.9,1194.37,185.82
2003-12-01,10501.34,4521.45,803.8,2222.61,300.71,1194.33,3656.12,2323.78,158.86,50.66,311.43,1589.81,213.01
2004-01-01,7764.29,4519.75,690.62,2657.45,247.28,924.4,1563.01,1681.53,115.14,36.92,233.33,1103.35,192.78
2004-02-01,6342.11,3102.04,433.55,1743.88,208.06,716.55,1620.95,1619.11,149.92,32.38,214.44,1052.64,169.73
2004-03-01,7795.31,4200.38,536.47,2460.68,237.77,965.45,1700.8,1894.14,149.31,45.7,242.97,1253.32,202.84
2004-04-01,7021.53,3754.83,550.96,2116.72,218.77,868.38,1493.07,1773.63,135.73,39.65,232.18,1182.27,183.81
2004-05-01,6968.61,3678.92,558.69,1993.51,227.73,899,1537.76,1751.92,129.74,42.86,234.08,1151.44,193.8
2004-06-01,6881.69,3295.98,566.42,1710.33,220.69,798.54,1889.93,1695.78,127.83,44.95,215.57,1127.22,180.2
2004-07-01,8535.81,4107.62,577.84,2317.7,265.63,946.45,2556.39,1871.8,155.44,49.87,223.44,1224.2,218.85
2004-08-01,5939.59,2664.25,316.17,1433.04,196.15,718.89,1654.18,1621.16,151.34,42.59,186.55,1036.38,204.3
2004-09-01,6264.95,3193.09,379.21,1804.54,205.48,803.86,1430.91,1640.95,124.78,41.96,203.64,1094.43,176.15
2004-10-01,7322.84,4038.29,631.06,2256.91,249.2,901.12,1564.96,1719.59,129.32,54.05,221.47,1135.96,178.79
2004-11-01,7490.67,3694.13,610.61,2020.28,238.24,824.99,2029.07,1767.48,141.96,44.88,232.84,1171.26,176.54
2004-12-01,10208.32,4350.29,752.39,2100.84,277.85,1219.21,3556.31,2301.72,171.15,54.01,301.73,1565.72,209.1
2005-01-01,7824.42,4565.28,690.22,2659.45,243.46,972.15,1550.67,1708.47,128.9,42.4,227.82,1116.51,192.84
2005-02-01,5879.07,2794.99,393.08,1512.05,197.49,692.36,1543.16,1540.92,137.33,36.65,192.26,1019.36,155.32
2005-03-01,7494.11,3951.24,503.69,2271.07,231.22,945.25,1658.41,1884.47,148.23,40.46,250.27,1257.23,188.27
2005-04-01,6906.83,3691.47,534.98,2069.93,210.47,876.09,1471.74,1743.61,132.31,34.35,231.31,1171.69,173.96
2005-05-01,6837.69,3591.71,548.99,1937.21,213.58,891.94,1503.29,1742.68,123.73,36.24,231.11,1168.87,182.73
2005-06-01,6861.64,3321.93,584.13,1706.68,215.52,815.6,1852.97,1686.73,114.09,37.66,212.77,1149.56,172.65
2005-07-01,8514.61,4166.69,591.8,2335.58,260.86,978.45,2497.03,1850.89,139.75,37.97,224.09,1239.71,209.38
2005-08-01,5828.59,2617.13,313.61,1407.93,188.05,707.54,1622.9,1588.56,122.82,32.08,180.86,1052.25,200.55
2005-09-01,6263.05,3201.57,374.9,1808.01,197.65,821.01,1400.59,1660.89,120.7,37.3,204.42,1124.03,174.44
2005-10-01,7283.19,4014.9,616.14,2234.09,237.87,926.8,1525.85,1742.44,129.28,44.66,224.84,1162.41,181.25
2005-11-01,7694.89,3880.83,668.01,2115.05,234.31,863.46,2025.45,1788.61,124.04,39.43,231.97,1216.08,177.08
2005-12-01,10241.2,4492.4,799.89,2148.89,271.42,1272.2,3457.24,2291.56,141.44,47.36,299.9,1595.36,207.5
2006-01-01,7714.31,4522.2,679.75,2631.66,231.67,979.11,1517.8,1674.31,107.52,35.72,217.49,1124,189.59
2006-02-01,5848.67,2789.74,379.81,1534.39,182.06,693.49,1550.35,1508.57,110.96,30.53,191.02,1020.58,155.49
2006-03-01,7592.2,4067.1,508.73,2327.84,219.48,1011.05,1662.85,1862.26,128.56,38.48,241.9,1260.05,193.28
2006-04-01,6797.48,3599.66,519.52,2001.35,195.62,883.17,1470.75,1727.07,123.86,33.88,233.01,1158.96,177.37
2006-05-01,6715.55,3507.21,537.3,1887.07,201.4,881.44,1493.35,1714.99,116.3,35.97,229.34,1149.38,184.01
2006-06-01,6726.29,3201.3,558.1,1638.26,203.71,801.23,1858.76,1666.23,106.9,36.1,213.49,1136.55,173.18
2006-07-01,8384.6,4150.45,589.68,2336.64,249.5,974.63,2442.06,1792.09,127.9,37.33,223.52,1198.22,205.13
2006-08-01,5774.03,2590.73,310.73,1384.45,180.66,714.89,1630.96,1552.33,110.89,29.49,186.29,1022.5,203.17
2006-09-01,6281.63,3258.62,394.76,1829.72,188.54,845.59,1416.85,1606.16,111.39,34.44,204.46,1080.13,175.73
2006-10-01,7056.44,3849.72,587.86,2134.37,219.59,907.9,1520.68,1686.05,112.85,45.37,225.03,1125.28,177.53
2006-11-01,7599.3,3792.3,650,2049.48,222.89,869.94,2038.18,1768.83,113.41,36.94,235.13,1207.77,175.58
2006-12-01,9949.41,4326.88,759.35,2056.05,258.9,1252.58,3369.5,2253.04,137.74,45.01,301.01,1562.48,206.8
2007-01-01,7635.27,4470.3,673.82,2574.33,222.72,999.43,1505.98,1658.99,105.53,32.1,224.14,1106.6,190.62
2007-02-01,5842.46,2780.11,384.23,1506.98,173.36,715.55,1532.26,1530.08,101.21,31.16,199.76,1041.86,156.1
2007-03-01,7345.71,3872.9,498.58,2192.97,213.66,967.69,1649.6,1823.21,135.68,34.06,234.42,1231.22,187.84
2007-04-01,6597.9,3479.45,510.79,1917.5,185.91,865.24,1441.97,1676.48,115.69,30.38,225.89,1130.92,173.6
2007-05-01,6573.37,3427.1,521.94,1828.54,198.25,878.36,1476.49,1669.79,104.81,31.75,224.45,1129.34,179.44
2007-06-01,6960.93,3416.14,585.02,1754.33,202.8,873.98,1873.11,1671.67,107.92,33.26,213.32,1139.96,177.22
2007-07-01,7905.63,3791.82,524.59,2077.75,233.8,955.67,2346.94,1766.87,126.05,33.31,222.62,1189.14,195.74
2007-08-01,5744.11,2563.39,306.15,1352.82,177.29,727.13,1618.84,1561.88,108.38,29.34,189.39,1030.77,204
2007-09-01,6027.77,3052.48,371.25,1672.62,181.49,827.12,1395.45,1579.84,102.94,33.41,197.13,1069.85,176.51
2007-10-01,6862.27,3705.59,568.64,2034.07,221.74,881.14,1514.62,1642.05,114.3,41.35,219.37,1097.47,169.56
2007-11-01,7564.84,3732.53,650.17,2004.46,221.28,856.63,2061.15,1771.16,120.94,37.87,236.31,1200.96,175.09
2007-12-01,9591.92,4103.81,713.54,1945.27,243.9,1201.11,3291.3,2196.81,136.85,47.23,293.32,1514.27,205.14
2008-01-01,7396.85,4311.62,656.29,2466.48,215.11,973.75,1493.92,1591.32,95.91,31.59,217.44,1062.39,183.99
2008-02-01,5831.46,2701.82,393.12,1440.38,172.73,695.59,1622.23,1507.42,96.79,29.26,200.18,1021.33,159.85
2008-03-01,7230.22,3781.38,500.68,2141.13,205.19,934.38,1673.32,1775.52,124.3,33.52,227.55,1197.29,192.86
2008-04-01,6374.62,3292.39,482.81,1801.51,184.89,823.18,1456.1,1626.13,112.38,27.93,218.76,1097.01,170.05
2008-05-01,6403.78,3257.4,498.39,1714.84,187.63,856.54,1514.83,1631.55,98.09,32.01,222.5,1101.31,177.64
2008-06-01,6441.63,2974.83,500.48,1495.45,186.81,792.09,1877.72,1589.08,92.1,31.5,202.51,1093.57,169.4
2008-07-01,7716.14,3723.51,520.48,2067.17,221.17,914.69,2299.74,1692.89,111.72,35.47,209.41,1137.91,198.39
2008-08-01,5566.61,2452.23,300.14,1283.47,166.55,702.08,1615.07,1499.32,93.18,28.39,179.51,1000.68,197.54
2008-09-01,5731.23,2869.53,359.53,1586.55,168.12,755.33,1389.27,1472.43,85.32,25.77,183.86,1012.15,165.34
2008-10-01,6368.81,3331.9,512.9,1828.12,197.91,792.97,1528.73,1508.17,92.44,26.62,199.82,1024.64,164.65
2008-11-01,7068.04,3389.24,599.61,1809.25,203.9,776.47,2068.27,1610.52,96.74,29.44,214.36,1096.14,173.84
2008-12-01,8657.83,3523,596.47,1684.95,210.81,1030.78,3192.65,1942.18,109.67,35.71,262.53,1341.55,192.72
2009-01-01,6704.61,3769.43,582.56,2145.74,193.93,847.19,1492.99,1442.19,82.71,26.57,200.11,961.52,171.28
2009-02-01,5143.77,2298.53,314.78,1242.43,147.6,593.72,1516.75,1328.49,75.39,23.28,169.37,917.57,142.88
2009-03-01,6265.26,3112.78,400.44,1760.94,175.67,775.73,1592.91,1559.58,89.93,28.93,203,1065.22,172.5
2009-04-01,5610.98,2812.81,402.94,1548.02,160.23,701.61,1363.18,1434.99,81.99,22.95,193.94,979.88,156.24
2009-05-01,5588.87,2739.04,410.81,1450.86,159.27,718.11,1419.38,1430.46,78.92,26.81,196.93,965.86,161.95
2009-06-01,5791.93,2601.25,419.83,1328.6,160.68,692.14,1783.39,1407.29,78.68,28.18,182.83,962.19,155.42
2009-07-01,6729.59,3122.1,426.51,1720.26,190.18,785.15,2104.99,1502.5,93.45,28.5,189.48,1014.01,177.07
2009-08-01,4994.73,2125.88,260.11,1115.09,146.41,604.28,1512.66,1356.19,82.19,26.34,162.73,905.87,179.07
2009-09-01,5188.78,2529.24,312.62,1400.2,146.13,670.29,1325.85,1333.69,72.59,24.92,170.04,914.59,151.55
2009-10-01,5584.44,2815.71,433.08,1544.87,170,667.76,1418.02,1350.71,75.8,27.96,180.61,920.59,145.75
2009-11-01,6117.07,2819.86,474,1516.33,169.3,660.22,1844,1453.21,81.86,29.53,189.72,1000.95,151.16
2009-12-01,8051.86,3202.49,536.94,1546.68,190.8,928.06,3033.14,1816.23,93.6,36.94,252.01,1255.42,178.26
2010-01-01,6208.6,3424.51,525.34,1923.53,181.38,794.26,1422.88,1361.21,77.43,24.61,191.17,905.66,162.33
2010-02-01,4762.63,2103.19,288.47,1136.14,133.26,545.31,1436.43,1223.01,67.29,22.43,160.39,839.98,132.91
2010-03-01,5914.8,2907.76,370.48,1643.32,164.8,729.16,1532.15,1474.89,83.89,30.35,206.91,994.36,159.37
2010-04-01,5275.68,2559.85,359.51,1408.14,138.35,653.84,1343.4,1372.44,73.14,23.55,192.53,939.57,143.65
2010-05-01,5359.15,2615.14,391.16,1398.32,142.51,683.16,1357.59,1386.42,75.02,22.96,192.08,944.47,151.9
2010-06-01,5362.21,2412.32,387.34,1242.83,140.65,641.5,1619.63,1330.26,69.43,26.41,173.9,919.22,141.3
2010-07-01,6513.16,2966.99,412.27,1631.65,170.18,752.89,2106.05,1440.12,83.66,27.56,193.24,967.44,168.23
2010-08-01,4742.8,1985.31,245.58,1042.28,129.1,568.35,1455.28,1302.22,76.58,23.93,164.37,864.14,173.2
2010-09-01,4857.86,2282.14,276.28,1264.08,129.74,612.04,1269.97,1305.75,68.58,23.23,168.66,895.75,149.54
2010-10-01,5555.71,2800.26,435.94,1531.87,158.51,673.93,1396.18,1359.27,75.61,28.25,185.48,921.62,148.3
2010-11-01,6026.4,2756.45,463.76,1494.41,155.67,642.6,1811.61,1458.34,77.31,41,195.71,997.17,147.16
2010-12-01,7838.58,3121.55,523.09,1503.8,172.21,922.45,2941.87,1775.17,88.98,32.82,253.1,1228.09,172.18
2011-01-01,6023.67,3293.93,515.74,1839.05,164.4,774.74,1395.4,1334.34,73.56,25.06,196.18,885.05,154.5
2011-02-01,4710.49,2081.16,281.23,1128.63,123.14,548.16,1425.04,1204.28,67.56,23.07,164.42,819.4,129.83
2011-03-01,5001.62,2329.89,294.33,1311.01,139.92,584.64,1394.28,1277.45,81.44,27.26,176.54,861.64,130.57
2011-04-01,5147.57,2531.77,353.05,1399.2,130.54,648.98,1317.53,1298.27,69.56,20.81,186.06,883.63,138.22
2011-05-01,5230.68,2559.57,394.03,1346.98,132.65,685.91,1347.64,1323.47,71.72,24.01,185.38,888.27,154.08
2011-06-01,5346.87,2389.72,393.95,1218.11,138.02,639.65,1627.73,1329.41,69.36,27.12,178.24,902.83,151.86
2011-07-01,6497.39,2977.73,416.22,1611.9,163.87,785.73,2063.82,1455.84,85.04,29.83,198.1,963.77,179.1
2011-08-01,4628.66,1920.65,226.92,1002.96,122.24,568.53,1444.68,1263.33,72.56,20.09,161.8,835.66,173.22
2011-09-01,4731.88,2237.06,272.2,1236.26,120.3,608.3,1242.17,1252.65,68.34,19.07,166.35,853.23,145.66
2011-10-01,5512.14,2804.74,439.66,1540.08,154.82,670.18,1386.85,1320.55,72.74,21.26,180.31,897.39,148.86
2011-11-01,5891.36,2680.24,450.04,1452.25,148.98,628.97,1796.47,1414.65,75.92,37.56,193.87,960.15,147.15
2011-12-01,7883.62,3208.2,546.24,1560.73,170.96,930.27,2915.68,1759.74,88.98,28.47,251.5,1215.49,175.3
2012-01-01,5974.18,3284.72,524.46,1836,159.31,764.95,1379.86,1309.6,73.7,21.49,192.02,865.37,157.03
2012-02-01,4690.7,2055.03,287.47,1111.41,119.46,536.68,1441.34,1194.33,66.66,22.61,156.95,817.03,131.08
2012-03-01,5695.78,2763.42,359.83,1572.48,141,690.12,1510.32,1422.04,78.56,26.07,197.17,959.26,160.98
2012-04-01,5184.38,2575.82,371.62,1423.03,125.66,655.5,1286.06,1322.5,69.63,20.3,184.31,905.14,143.12
2012-05-01,5127.02,2492.98,377.32,1326.39,128.66,660.62,1318.02,1316.02,69.93,25.24,179.76,893.36,147.73
2012-06-01,5217.61,2301.95,371.48,1176.13,130.99,623.35,1605.62,1310.04,70.96,26.17,166.52,902.74,143.65
2012-07-01,6209.05,2828.78,388.34,1541.32,160.68,738.44,1976.79,1403.47,81.41,27.93,186.69,939.08,168.36
2012-08-01,4544.72,1897.45,225.74,997.41,119.77,554.52,1412.01,1235.26,68.43,20.08,156.6,819.36,170.79
2012-09-01,4693.33,2187.91,269.56,1194.16,118.29,605.9,1231.55,1273.88,69.16,18.56,160.28,880.02,145.87
2012-10-01,5348.79,2696.5,416.71,1485.65,148.09,646.05,1354.14,1298.15,69.46,22.06,174.6,888.78,143.26
2012-11-01,5984.86,2760.03,474.15,1482.57,150.96,652.35,1813.16,1411.68,74.35,23.07,193.4,969.89,150.97
2012-12-01,7718.96,3133.49,534.34,1515.91,163.59,919.65,2833.57,1751.9,84.78,31.44,237.05,1221.68,176.95
2013-01-01,5907.35,3221.8,505.57,1785.51,156.35,774.38,1372.63,1312.91,71.38,20.54,188,874.95,158.04
2013-02-01,4668.89,2053.74,281.88,1081.21,116.47,574.18,1421.54,1193.61,67.37,22.74,154.69,815.66,133.16
2013-03-01,5888.33,2906.61,389.21,1635.73,137.65,744.01,1510.43,1471.3,82.79,23.08,192.89,1008.83,163.72
2013-04-01,5154.43,2522.97,358.05,1374.39,124.7,665.82,1274.53,1356.94,73.65,20.33,178.16,939.09,145.72
2013-05-01,5251.69,2548.02,386.05,1345.66,128.12,688.19,1319.33,1384.34,72.83,22.7,179.01,954.69,155.12
2013-06-01,5585.87,2559.29,398.1,1312.65,140.08,708.45,1623.97,1402.61,71.71,27.81,180.49,969.06,153.54
2013-07-01,6040.7,2651.9,357.2,1415.92,158.96,719.83,1946,1442.79,80.82,23.45,187.85,979.62,171.05
2013-08-01,4652.72,1941.05,234.13,1009.15,120,577.77,1412.83,1298.85,71.24,18.49,158.36,873.99,176.77
2013-09-01,4810.65,2262.16,283.12,1221.81,121.37,635.86,1252.58,1295.91,69.67,18.07,159.01,903.66,145.5
2013-10-01,5302.96,2613.87,406.93,1409.44,142.99,654.51,1352.02,1337.07,71.98,22.69,172.33,930.93,139.15
2013-11-01,6107.58,2804.17,478.92,1490.84,147.51,686.9,1813.42,1489.99,78.66,36.53,190.59,1035.79,148.41
2013-12-01,7824.1,3182.73,534.48,1521.56,162.84,963.85,2820.42,1820.96,92.53,26.6,250.16,1277.02,174.65
2014-01-01,6050.72,3267.62,510.98,1781.39,159.09,816.16,1386.14,1396.96,76.86,20.64,195.9,948.8,154.77
2014-02-01,4786.88,2068.06,280.26,1064.46,119.33,604.01,1429.31,1289.51,80.82,25.54,155.65,903.15,124.34
2014-03-01,7362.09,3584.5,453.01,1883.25,220.5,1027.74,1586.87,2190.72,132,37.25,247.19,1610.82,163.44
2014-04-01,4614.78,2251.97,335.01,1228.32,94.82,593.82,1240.32,1122.49,60.87,16.76,151.92,753.97,138.97
2014-05-01,5120.06,2496.51,387.05,1311.13,120.05,678.29,1341.18,1282.36,61.87,19.59,169.86,878.43,152.61
2014-06-01,5403.58,2426.48,379.81,1243.54,128.47,674.65,1641.63,1335.48,63.92,26.18,168.83,926.57,149.97
2014-07-01,6007.09,2635.64,364.07,1387,154.39,730.18,1943.17,1428.29,81.13,24.49,185.87,967.6,169.2
2014-08-01,4739.01,1976.79,242.61,1011.54,122.29,600.35,1438.68,1323.55,65.93,19.81,162.17,900.57,175.07
2014-09-01,4886.17,2320.09,297.63,1253.17,124.59,644.71,1260.07,1306,66.41,17.56,160.2,917.93,143.9
2014-10-01,5293.22,2603.93,411.75,1397.84,134.5,659.84,1361.39,1327.91,65.55,24.18,165.92,936.2,136.06
2014-11-01,6172.61,2810.65,485.85,1463.27,143.67,717.86,1843.11,1518.85,73.2,30.23,192.06,1073.77,149.59
2014-12-01,7837.53,3178.13,537.3,1512.19,158.48,970.15,2816.98,1842.42,79.47,25.85,231.53,1336.25,169.32
2015-01-01,5995.9,3176.32,506.21,1701.71,146.76,821.64,1396.45,1423.13,67.57,20.26,185.13,997.76,152.42
2015-02-01,4925.7,2130.02,294.91,1118.89,112.87,603.35,1473.34,1322.34,63.04,25.14,155.93,946.31,131.92
2015-03-01,6024.89,2895.43,391.02,1586.02,139.7,778.69,1521.69,1607.76,88.82,23.65,190.28,1149.38,155.64
2015-04-01,5222.89,2520.92,368.68,1330.94,116.38,704.92,1274.01,1427.96,68.05,20.33,177.06,1022.3,140.21
2015-05-01,5418.36,2609.53,403.01,1333.75,131.2,741.57,1341.21,1467.62,66.41,21.6,179.42,1043.6,156.6
2015-06-01,5392.64,2287.51,354.63,1130.32,125.92,676.64,1632.49,1472.63,64.74,25.44,175.74,1061.55,145.17
2015-07-01,6190.65,2741.48,368.42,1428.29,155.14,789.63,1916.53,1532.64,72.77,22.57,186.65,1082.35,168.3
