Date,総数,0~4歳,5~9,10~14,15~19,20~24,25~29,30~34,35~39,40~44,45~49,50~54,55~59,60~64,65~69,70~74,75~79,80~84,85~89,90~94,95~99,100歳以上,85歳以上,75歳以上
2014-02-01,125627,5178,5306,5723,5975,5982,6615,7378,8782,9562,8358,7621,7635,9364,8796,7681,6263,4784,2968,1251,347,58,NA,NA
2014-03-01,125564,5173,5298,5719,5971,5980,6595,7366,8745,9562,8365,7617,7617,9309,8818,7721,6263,4793,2982,1264,350,59,NA,NA
2014-04-01,125545,5170,5295,5718,5967,5979,6577,7356,8712,9568,8379,7617,7609,9245,8849,7751,6250,4804,3004,1279,355,60,NA,NA
2014-05-01,125495,5164,5285,5707,5962,5978,6561,7343,8673,9565,8395,7619,7613,9188,8880,7793,6247,4813,3013,1280,354,60,NA,NA
2014-06-01,125481,5163,5280,5699,5955,5982,6546,7329,8644,9574,8414,7627,7618,9132,8917,7823,6240,4820,3022,1281,354,60,NA,NA
2014-07-01,125499,5161,5284,5695,5954,5990,6530,7313,8619,9590,8436,7641,7614,9082,8957,7845,6237,4826,3029,1281,354,60,NA,NA
2014-08-01,125527,5162,5284,5693,5949,5998,6508,7305,8585,9613,8457,7660,7604,9031,9008,7863,6237,4834,3037,1286,354,60,NA,NA
2014-09-01,125445,5155,5266,5674,5933,5991,6484,7292,8544,9627,8466,7672,7590,8979,9057,7881,6238,4844,3046,1294,352,60,NA,NA
2014-10-01,125431,5157,5261,5669,5924,5989,6462,7279,8513,9644,8477,7688,7580,8920,9107,7893,6244,4855,3054,1302,351,60,NA,NA
2014-11-01,125410,5155,5259,5664,5913,5992,6444,7264,8484,9661,8485,7701,7568,8862,9155,7903,6252,4862,3062,1311,354,60,NA,NA
2014-12-01,125381,5152,5254,5660,5906,5994,6430,7252,8457,9672,8494,7713,7555,8808,9205,7891,6264,4868,3071,1318,357,61,NA,NA
2015-01-01,125441,5156,5260,5659,5908,6007,6422,7248,8441,9683,8515,7739,7550,8758,9268,7888,6263,4866,3073,1317,359,61,NA,NA
2015-02-01,125319,5149,5249,5645,5899,6004,6404,7225,8401,9666,8515,7735,7520,8719,9346,7826,6277,4895,3087,1332,366,62,NA,NA
2015-03-01,125285,5146,5249,5632,5901,6003,6389,7210,8373,9663,8519,7744,7509,8673,9383,7820,6280,4916,3099,1342,371,63,NA,NA
2015-04-01,125275,5145,5253,5626,5901,6001,6377,7196,8345,9660,8525,7755,7505,8631,9418,7806,6279,4934,3118,1357,379,64,NA,NA
2015-05-01,125222,5143,5248,5612,5898,5996,6363,7182,8311,9649,8533,7765,7503,8603,9449,7805,6289,4946,3125,1360,380,63,NA,NA
2015-06-01,125208,5142,5246,5598,5897,5997,6351,7168,8284,9648,8553,7778,7500,8576,9479,7805,6293,4957,3128,1363,381,63,NA,NA
2015-07-01,125234,5141,5256,5595,5897,6004,6337,7157,8263,9651,8574,7799,7499,8544,9521,7785,6306,4962,3133,1366,382,63,NA,NA
2015-08-01,125259,5142,5261,5586,5895,6009,6319,7150,8237,9652,8594,7826,7496,8506,9573,7768,6318,4970,3141,1370,384,63,NA,NA
2015-09-01,125176,5133,5247,5564,5884,6001,6301,7136,8206,9643,8597,7852,7486,8471,9617,7757,6324,4982,3151,1375,385,62,NA,NA
2015-10-01,125362,5139,5254,5562,5892,6005,6292,7134,8197,9660,8610,7895,7493,8446,9679,7752,6339,5008,3167,1386,389,62,NA,NA
2015-11-01,125333,5132,5255,5551,5897,5997,6276,7123,8175,9660,8602,7927,7485,8408,9728,7725,6343,5026,3174,1396,390,63,NA,NA
2015-12-01,125309,5124,5262,5538,5901,5994,6265,7114,8152,9653,8607,7948,7478,8368,9789,7677,6343,5047,3187,1405,393,65,NA,NA
2016-01-01,125372,5124,5274,5532,5912,6003,6258,7114,8133,9652,8637,7971,7477,8330,9851,7644,6349,5056,3184,1412,393,65,NA,NA
2016-02-01,125261,5114,5268,5518,5907,5998,6242,7095,8093,9629,8677,7932,7461,8267,9951,7555,6363,5086,3210,1429,400,67,NA,NA
2016-03-01,125215,5112,5265,5512,5902,5998,6230,7082,8064,9616,8720,7906,7451,8225,10013,7504,6375,5104,3221,1442,404,68,NA,NA
2016-04-01,125207,5109,5270,5512,5901,5994,6219,7072,8036,9607,8774,7877,7443,8192,10075,7447,6386,5111,3238,1462,412,70,NA,NA
2016-05-01,125152,5101,5264,5501,5895,5991,6209,7056,8006,9589,8826,7847,7445,8168,10127,7411,6401,5123,3243,1468,412,70,NA,NA
2016-06-01,125134,5095,5261,5494,5891,5995,6201,7041,7980,9580,8885,7825,7444,8147,10162,7387,6413,5131,3244,1476,412,70,NA,NA
2016-07-01,125117,4914,5264,5501,5971,5904,6169,7079,8003,9600,8957,7825,7464,8169,10220,7375,6422,5138,3240,1457,379,66,NA,NA
2016-08-01,125135,4912,5265,5496,5967,5911,6155,7069,7978,9591,9019,7813,7465,8138,10237,7366,6447,5147,3250,1462,380,66,NA,NA
2016-09-01,125045,4900,5249,5478,5956,5903,6142,7051,7949,9567,9072,7797,7464,8112,10240,7362,6474,5156,3258,1469,381,66,NA,NA
2016-10-01,125020,4894,5248,5466,5951,5898,6129,7035,7929,9551,9128,7783,7462,8095,10223,7373,6500,5165,3267,1475,382,65,NA,NA
2016-11-01,124990,4890,5242,5455,5948,5899,6117,7023,7910,9531,9179,7772,7455,8074,10203,7382,6527,5171,3273,1485,385,66,NA,NA
